variable,estimate,standard_error,z_value,p_value
(Intercept),-7.4948409472272335,0.12329657350409061,-60.78709841014825,0
PM2.5_concentration,0.01742176319370028,0.011826649946192392,1.4730936717467693,0.14072577957630708
"factor(population_density_quantile)(14.3,42.1]",0.11155962500596003,0.03859087035911385,2.890829462197228,0.0038422655841229576
"factor(population_density_quantile)(383,7.94e+04]",0.12955918474398942,0.039618781715483935,3.2701456010030387,0.0010749214077801989
"factor(population_density_quantile)(42.1,107]",0.059515702282632095,0.03481507250258515,1.7094809231895993,0.08736190244042856
"factor(population_density_quantile)[0.218,14.3]",0.16485633300679886,0.053615384267300774,3.0747953271192405,0.002106470557734987
scale(proportion_poor),0.02263023172329958,0.015845338579205132,1.4281948984667772,0.1532357685951377
scale(log(median_house_value)),-0.003834040577292031,0.026938234952386512,-0.14232708950934314,0.8868216499990872
scale(log(median_household_income)),0.05258246803443595,0.02696812375036111,1.9498007544455833,0.05119987161760325
scale(proportion_owner_occupied),0.03618995488692324,0.016224137677263478,2.230624246836852,0.025706029311963308
scale(proportion_no_high_school),0.14524492395451322,0.019461872300532607,7.463049891173027,8.454231623925264e-14
scale(proportion_black),0.0909738547229278,0.01832416609599865,4.96469275853122,6.880991426687369e-7
scale(proportion_hispanic),0.09897106038907813,0.019098777939944866,5.182062470189852,2.1944568600478427e-7
scale(proportion_65_and_over),0.14244135466618274,0.024614701197104197,5.786840698392889,7.172253608465006e-9
scale(proportion_15_to_44),-0.09026327100005685,0.02795476610002063,-3.22890453374211,0.0012426536957270723
scale(proportion_45_to_64),-0.12067939430721045,0.02199931744509377,-5.485597205840769,4.1207488276076085e-8
scale(days_since_social_distancing),0.010313583049117208,0.07207458027846464,0.1430959848710882,0.8862143759189537
scale(days_since_covid),0.07442499535823263,0.01995784598805953,3.7291096144724216,1.9215755502282608e-4
scale(hospital_beds/population),0.08429758552450144,0.013984738580791236,6.027827051432234,1.6617873589961854e-9
scale(proportion_obsese),0.005605199791576149,0.015351530140280465,0.3651231988183912,0.7150194444600582
scale(proportion_smoke),0.10999874865680631,0.025915372423916623,4.244536673348801,2.1904554319324395e-5
scale(summer_mean_maximum_temperature),0.24269561641961493,0.036894866280748354,6.5780321460672395,4.767151808843989e-11
scale(winter_mean_maximum_temperature),-0.21690342607653862,0.05095511404211132,-4.256754795942191,2.074156252810122e-5
scale(summer_mean_relative_humidity),0.0990679769491665,0.035734930961453505,2.7723007792019794,0.005566157879397456
scale(winter_mean_relative_humidity),-0.09351156922021517,0.022486138715706608,-4.158631697619884,3.201596271613595e-5
