variable,estimate,standard_error,z_value,p_value
(Intercept),-6.180037165731861,0.07111526085468173,-86.9017014274934,0
PM2.5_concentration,0.020558200132224005,0.006599500705871647,3.115114468270782,0.0018387353928762881
"factor(population_density_quantile)(14.3,42.1]",0.024051736747968885,0.021277645729239725,1.1303758439269909,0.25831788833886193
"factor(population_density_quantile)(383,7.94e+04]",-0.008425312629907141,0.021816168643956635,-0.3861957966776656,0.6993516665036419
"factor(population_density_quantile)(42.1,107]",0.004639667834162295,0.01913844940143227,0.24242652771102105,0.8084496811798096
"factor(population_density_quantile)[0.218,14.3]",0.010311043459412191,0.029758773513572017,0.3464875141682051,0.7289763660338666
scale(proportion_poor),0.011582573964059695,0.008683771517250942,1.3338183692477483,0.1822633893404398
scale(log(median_house_value)),-0.05213879051756069,0.014903160424908322,-3.4985056210237655,4.678732273151311e-4
scale(log(median_household_income)),-0.009876193149576256,0.014865517373839739,-0.6643692850513451,0.5064539863481679
scale(proportion_owner_occupied),0.026587795602924954,0.009007851944631886,2.95162440128355,0.0031610718440075363
scale(proportion_no_high_school),0.05984942714676881,0.010665750502423622,5.6113657574466025,2.0073597795151953e-8
scale(proportion_black),-0.02043717604534574,0.010199566530031302,-2.0037298629477167,0.04509900551696286
scale(proportion_hispanic),0.0244488099139501,0.010786050883649456,2.2667063392971736,0.023408170906929673
scale(proportion_65_and_over),0.13157139396982803,0.013715934667448757,9.59259410020951,8.58976728629903e-22
scale(proportion_15_to_44),-0.08662099196026735,0.01683082678745528,-5.146567845664575,2.6529554099498265e-7
scale(proportion_45_to_64),-0.06705616690281345,0.013128162681257051,-5.107810478198056,3.259132968220629e-7
scale(days_since_social_distancing),0.004791944967539977,0.045192411997508966,0.10603428221100729,0.9155551522294381
scale(days_since_covid),0.07113241330006097,0.01872426232935679,3.798943426921347,1.4531425439174753e-4
scale(hospital_beds/population),0.053611942625555346,0.007536218223762467,7.113905281632027,1.1280458212613165e-12
scale(proportion_obsese),0.026464380675563615,0.008563418995791862,3.0903989035884427,0.0019988783917020774
scale(proportion_smoke),0.09041315887830713,0.014604895411225014,6.190606391389663,5.993319860840533e-10
scale(summer_mean_maximum_temperature),0.15051050827295948,0.020542676619215414,7.326723341016499,2.3584799760687956e-13
scale(winter_mean_maximum_temperature),-0.06779885769202589,0.02907915204358125,-2.3315280167184715,0.01972553452037069
scale(summer_mean_relative_humidity),0.007095121531445596,0.020324788302999493,0.3490871061322942,0.7270239162390721
scale(winter_mean_relative_humidity),-0.041358494531514745,0.012627659862107881,-3.2752303263742606,0.0010557585837495571
