variable,estimate,standard_error,z_value,p_value
(Intercept),-6.492634863759631,0.07814984370932311,-83.07930707972834,0
PM2.5_concentration,0.024988344433162047,0.007270684768669186,3.436862582853509,5.884940936075969e-4
"factor(population_density_quantile)(14.3,42.1]",0.04767146647586391,0.02350409171043929,2.0282198973334817,0.042537810038344316
"factor(population_density_quantile)(383,7.94e+04]",0.022140649553780724,0.02407034911826656,0.9198308443718657,0.3576611622037408
"factor(population_density_quantile)(42.1,107]",0.0068566953363847615,0.021142119975645586,0.32431446535556746,0.7456999692653741
"factor(population_density_quantile)[0.218,14.3]",0.037466241007664804,0.03261585552043887,1.1487125022425493,0.25067454886567353
scale(proportion_poor),0.016185780530272864,0.009670486511228087,1.6737297044445574,0.09418373313290784
scale(log(median_house_value)),-0.06459098307873923,0.01660278775829111,-3.890369739050825,1.000915957097642e-4
scale(log(median_household_income)),0.027532904473582018,0.016531674870931382,1.6654637045877756,0.09582027902483659
scale(proportion_owner_occupied),0.02669460222126343,0.00997236899657652,2.676856645640328,0.00743164246183807
scale(proportion_no_high_school),0.07369237656748687,0.011846294279447648,6.220711289887261,4.949061015349114e-10
scale(proportion_black),0.01138452708942563,0.01124807787239065,1.012130891925091,0.31147547363362843
scale(proportion_hispanic),0.05695426649970677,0.01190050556856677,4.785869488615854,1.7024866577693776e-6
scale(proportion_65_and_over),0.15840921213301185,0.015202485896019038,10.419954553254563,2.0104924367344605e-25
scale(proportion_15_to_44),-0.0922336148175895,0.01843501836988857,-5.003174554371058,5.639383350353503e-7
scale(proportion_45_to_64),-0.10357455903087673,0.014372473202268508,-7.206453445641411,5.742794480599441e-13
scale(days_since_social_distancing),0.015952299444611857,0.04913602208855415,0.32465589941046163,0.7454415152255945
scale(days_since_covid),0.07425917416933743,0.015287276676345123,4.8575803095290935,1.188289463998894e-6
scale(hospital_beds/population),0.06038560080193385,0.00824674622626141,7.322354677246948,2.436571229905043e-13
scale(proportion_obsese),0.014699456670489486,0.009440051352296027,1.5571373631261294,0.11943787586237839
scale(proportion_smoke),0.09354160321865194,0.01601376791056349,5.841323774709335,5.1787642114464605e-9
scale(summer_mean_maximum_temperature),0.1856967746464497,0.02274489947292721,8.16432602252126,3.2323482151992513e-16
scale(winter_mean_maximum_temperature),-0.19667509991281973,0.03215953685821472,-6.115607347827266,9.618990478359481e-10
scale(summer_mean_relative_humidity),0.0445634170728195,0.02235928337712964,1.9930610619838347,0.04625476110283192
scale(winter_mean_relative_humidity),-0.07323467500390264,0.013967494263370689,-5.243222128679033,1.5779637849977616e-7
