variable,estimate,standard_error,z_value,p_value
(Intercept),-6.8469400072869195,0.09608993333111171,-71.25553915927256,0
PM2.5_concentration,0.015880082974980416,0.008935924672024273,1.7771057341940495,0.07555084490522856
"factor(population_density_quantile)(14.3,42.1]",0.07870819095865185,0.029145133068448608,2.7005603568116245,0.006922277553486078
"factor(population_density_quantile)(383,7.94e+04]",0.061216787581491267,0.029842458357077585,2.0513319261103296,0.040234633405977334
"factor(population_density_quantile)(42.1,107]",0.01516610362214527,0.02627083935525245,0.5772980229926701,0.5637381489874462
"factor(population_density_quantile)[0.218,14.3]",0.10319254138407832,0.040174154066795704,2.5686301001510787,0.010210137823139212
scale(proportion_poor),0.02421860178399774,0.011945988042907868,2.027341873858305,0.042627461940526905
scale(log(median_house_value)),-0.0733860642238509,0.02048242952881503,-3.582878882634999,3.3982819774080005e-4
scale(log(median_household_income)),0.04125808095064404,0.020444610632350507,2.018041903197675,0.043586897424354544
scale(proportion_owner_occupied),0.0284074211047888,0.012338847103081967,2.302275153218591,0.02131966011315597
scale(proportion_no_high_school),0.09456407060626495,0.014652838817234438,6.453634806590528,1.0919877526107383e-10
scale(proportion_black),0.021402306952836687,0.013956555267478101,1.533494945039114,0.12515395119896305
scale(proportion_hispanic),0.068505442333757,0.014742205217411736,4.646892464422251,3.3697271165554387e-6
scale(proportion_65_and_over),0.1780391012080384,0.01887846579354589,9.430803496166826,4.069594133823282e-21
scale(proportion_15_to_44),-0.06737994431981126,0.022922523314128168,-2.939464534355256,0.003287798955394546
scale(proportion_45_to_64),-0.12091158524994898,0.017823435095246712,-6.783854212378769,1.1701140989267136e-11
scale(days_since_social_distancing),0.041795972406528985,0.060105188356274486,0.695380441348635,0.4868169144305195
scale(days_since_covid),0.06211935830920451,0.015671209090724517,3.9639161183786227,7.373016886555027e-5
scale(hospital_beds/population),0.06934021494369526,0.01022203650473283,6.783405137673941,1.1737587595002137e-11
scale(proportion_obsese),0.012211456230772867,0.011667604540659906,1.0466121120421692,0.29527851338909744
scale(proportion_smoke),0.0898012041994578,0.01962775476622432,4.575215314692478,4.757304643890378e-6
scale(summer_mean_maximum_temperature),0.2158111173640153,0.02805703919902134,7.691870686467267,1.4499913236868236e-14
scale(winter_mean_maximum_temperature),-0.2616696557928012,0.03932957665430306,-6.653253811827437,2.8668317137032205e-11
scale(summer_mean_relative_humidity),0.056813926571823464,0.027487501527905713,2.066900351570518,0.03874354461602126
scale(winter_mean_relative_humidity),-0.08147227371301732,0.017218184322306426,-4.731757552825632,2.225841695117952e-6
