variable,estimate,standard_error,z_value,p_value
(Intercept),-6.0853046091749,0.06962434307793526,-87.4019680496404,0
PM2.5_concentration,0.017364114138539916,0.006435346504819584,2.6982407436080584,0.00697070099957339
"factor(population_density_quantile)(14.3,42.1]",0.017400916886377002,0.020740043111994698,0.8390009988124585,0.4014687491119408
"factor(population_density_quantile)(383,7.94e+04]",-0.015162313833053482,0.021270598922647568,-0.7128296616466979,0.4759511686260873
"factor(population_density_quantile)(42.1,107]",-0.0026904133851250885,0.01865756967244129,-0.1441995625560516,0.8853428863654154
"factor(population_density_quantile)[0.218,14.3]",2.615861283343334e-4,0.028992589054578598,0.009022517024674723,0.9928011706376569
scale(proportion_poor),0.00899272154025727,0.008469352491538882,1.061795638951295,0.2883284700494092
scale(log(median_house_value)),-0.05054869390202557,0.014525081850482941,-3.480097008909102,5.012322567316042e-4
scale(log(median_household_income)),-0.01924336903123018,0.014492391252548338,-1.3278256635423387,0.18423570673810538
scale(proportion_owner_occupied),0.02778356447768233,0.008773953372550722,3.1665958659642643,0.001542344992942765
scale(proportion_no_high_school),0.06092654391791443,0.010397613942562747,5.859665905512317,4.637993191487455e-9
scale(proportion_black),-0.024919851363502797,0.009963554983781698,-2.501100400817419,0.012380807360072153
scale(proportion_hispanic),0.023652450342438965,0.010524335627038205,2.2474055541969937,0.024614120373967086
scale(proportion_65_and_over),0.12618207385916438,0.013345378853266534,9.45511365743498,3.22671228844773e-21
scale(proportion_15_to_44),-0.08634701312101413,0.016409525373647715,-5.262005521480835,1.4249248646026414e-7
scale(proportion_45_to_64),-0.06067493917215038,0.012807597356878215,-4.737417759277497,2.16458653916031e-6
scale(days_since_social_distancing),0.008154750327091967,0.044565571036471525,0.18298318943155223,0.8548112088083943
scale(days_since_covid),0.06961265277664021,0.019028906393728888,3.6582581960454412,2.539351616862974e-4
scale(hospital_beds/population),0.05243753884576901,0.007305276375999865,7.17803627772973,7.071979770321156e-13
scale(proportion_obsese),0.02872750925247586,0.008356812619013738,3.437615579307587,5.868602044300694e-4
scale(proportion_smoke),0.08834618426355276,0.014257374960968414,6.1965252723880075,5.772326498716309e-10
scale(summer_mean_maximum_temperature),0.14055886142135357,0.019956827745680177,7.0431464966559485,1.879464386618164e-12
scale(winter_mean_maximum_temperature),-0.06546423625658561,0.02836770862572603,-2.3077026460014323,0.021015680815446063
scale(summer_mean_relative_humidity),-2.2249836039414878e-4,0.019853292800073506,-0.011207126325831703,0.9910581941153703
scale(winter_mean_relative_humidity),-0.037975486867278994,0.012318178621873744,-3.082881652636927,0.0020500666618512887
