variable,estimate,standard_error,z_value,p_value
(Intercept),-6.484454248134641,0.07799226997975627,-83.1422684558066,0
PM2.5_concentration,0.024740158776642766,0.007265313990952913,3.4052428852284007,6.61052302735067e-4
"factor(population_density_quantile)(14.3,42.1]",0.04600535830975249,0.02349169069211044,1.9583672760174364,0.050186931750829264
"factor(population_density_quantile)(383,7.94e+04]",0.020954572721549387,0.02405638456218329,0.8710607642384484,0.3837209758829844
"factor(population_density_quantile)(42.1,107]",0.006852559488977986,0.021130514538239963,0.32429685877155934,0.7457132976306217
"factor(population_density_quantile)[0.218,14.3]",0.03765004848970786,0.032595559438083815,1.1550667986301997,0.24806307308579068
scale(proportion_poor),0.01595045011472816,0.009660318196753682,1.651130924454254,0.09871184398747193
scale(log(median_house_value)),-0.06500012900330657,0.016593098619474167,-3.917299022559923,8.954664634110553e-5
scale(log(median_household_income)),0.02785065195886909,0.016510470064984992,1.6868479122186886,0.09163259993139909
scale(proportion_owner_occupied),0.026089073676685233,0.009963299441032575,2.6185174731616234,0.008831276863133512
scale(proportion_no_high_school),0.0728440787621226,0.011834199414161318,6.155387129521765,7.4894320001334e-10
scale(proportion_black),0.011321893395843316,0.011241245652749539,1.007174271035884,0.31385103490842264
scale(proportion_hispanic),0.057017833113412165,0.01189012956944877,4.79539207545032,1.6235696290220513e-6
scale(proportion_65_and_over),0.15849793057939549,0.01518879215000103,10.435189909382277,1.712709398003006e-25
scale(proportion_15_to_44),-0.09172005347439717,0.018432052387203576,-4.976117230334788,6.487236773484916e-7
scale(proportion_45_to_64),-0.10206921171038802,0.014373854185941799,-7.10103291643349,1.2382787745845838e-12
scale(days_since_social_distancing),0.015091743345069132,0.04892461998872771,0.3084693013159078,0.757725256081021
scale(days_since_covid),0.07455975276182279,0.015451089909826226,4.8255335511578386,1.396289555577096e-6
scale(hospital_beds/population),0.060148242997234265,0.008242416570992676,7.297403920218304,2.9337307944053403e-13
scale(proportion_obsese),0.01466247056731186,0.009437570128366634,1.5536277206821139,0.12027324306631954
scale(proportion_smoke),0.09472384179333716,0.01599776594488399,5.9210668614407,3.1985977464562563e-9
scale(summer_mean_maximum_temperature),0.18434529758797108,0.02272485890041028,8.112054662070657,4.977090056157875e-16
scale(winter_mean_maximum_temperature),-0.19380329977898256,0.03211773891320546,-6.034151417156542,1.5980017493083858e-9
scale(summer_mean_relative_humidity),0.04292228051478194,0.02232084346341073,1.922968573528234,0.0544839967362892
scale(winter_mean_relative_humidity),-0.07304048534852228,0.013949405986709016,-5.236100047422464,1.640050748750081e-7
