variable,estimate,standard_error,z_value,p_value
(Intercept),-6.777901643625875,0.0938424648422998,-72.22638125518111,0
PM2.5_concentration,0.01740118042010665,0.00865564166312411,2.0103859537348248,0.044390355953170674
"factor(population_density_quantile)(14.3,42.1]",0.06848824970456655,0.02817043201205468,2.431210486060671,0.01504846947592024
"factor(population_density_quantile)(383,7.94e+04]",0.05202733097064798,0.02884008459764625,1.8039937016999643,0.07123229431854436
"factor(population_density_quantile)(42.1,107]",0.011779052183706116,0.025358886947207084,0.464494053237751,0.6422938191299112
"factor(population_density_quantile)[0.218,14.3]",0.08596071415949814,0.03887956438857567,2.2109484895555247,0.02703940429016373
scale(proportion_poor),0.02117390643792529,0.011528678064956934,1.83662917106571,0.06626465788485152
scale(log(median_house_value)),-0.07486297453506612,0.019776865798425424,-3.785381126519374,1.5347318427942242e-4
scale(log(median_household_income)),0.03477075007884775,0.01973268005566428,1.7620895884777081,0.07805416211044294
scale(proportion_owner_occupied),0.027388504711313055,0.0119319021336778,2.2954013873453576,0.021710131925476026
scale(proportion_no_high_school),0.09095920580588338,0.01415951788633079,6.423891444333207,1.3283394831329758e-10
scale(proportion_black),0.01218855732342727,0.013500583905757263,0.9028170491373722,0.366623001051327
scale(proportion_hispanic),0.06443297845296789,0.01425101376040281,4.5212908734954915,6.146366219499799e-6
scale(proportion_65_and_over),0.1720300513449641,0.01818805981686054,9.458405848516634,3.1267356695038695e-21
scale(proportion_15_to_44),-0.07342969718693527,0.022093955669080137,-3.3235197122124243,8.888914033853679e-4
scale(proportion_45_to_64),-0.11781140296624208,0.017284085910723238,-6.816177816678786,9.349456349300126e-12
scale(days_since_social_distancing),0.04002375316354338,0.05965910199064296,0.6708742141278087,0.5023006644193162
scale(days_since_covid),0.05900167444840599,0.015434694426526138,3.8226655363520146,1.3201679411119395e-4
scale(hospital_beds/population),0.06930436719701628,0.00984167126103832,7.0419307207894395,1.8959409698507848e-12
scale(proportion_obsese),0.009665315451783854,0.01127966724903352,0.8568794839769773,0.39151149220999665
scale(proportion_smoke),0.0885857824998238,0.018994858497638715,4.663671619919467,3.1061690759804726e-6
scale(summer_mean_maximum_temperature),0.21518906114753622,0.027190454597850026,7.914139882183192,2.4896825430918865e-15
scale(winter_mean_maximum_temperature),-0.25419610051638164,0.03821114936851288,-6.652406554560402,2.883388902065768e-11
scale(summer_mean_relative_humidity),0.05541815763849721,0.02669021557502102,2.076347322213547,0.03786183953152433
scale(winter_mean_relative_humidity),-0.08282498534283396,0.016658146402240594,-4.972040906765812,6.625172102049563e-7
