variable,estimate,standard_error,z_value,p_value
(Intercept),-6.902373209156181,0.09883756236905106,-69.83552653173807,0
PM2.5_concentration,0.014477132789029441,0.009230946147358433,1.5683259936655876,0.11680507261391385
"factor(population_density_quantile)(14.3,42.1]",0.0807861778046915,0.030070310072590506,2.6865761480234682,0.007218849155252967
"factor(population_density_quantile)(383,7.94e+04]",0.06572082729577834,0.030812279276311964,2.1329427370958425,0.03292942392461578
"factor(population_density_quantile)(42.1,107]",0.015440314070584615,0.02711329617915669,0.5694738835352057,0.5690345893565034
"factor(population_density_quantile)[0.218,14.3]",0.12173797486069424,0.04140714426210472,2.940023443541535,0.0032818741467569926
scale(proportion_poor),0.022104730773994136,0.012325147792525032,1.7934657779438747,0.07289847795734264
scale(log(median_house_value)),-0.07386244035824728,0.021070261362202636,-3.505530334367237,4.5569856981000835e-4
scale(log(median_household_income)),0.046318365851512056,0.021085782121217804,2.196663400258873,0.028044494606840865
scale(proportion_owner_occupied),0.02772973212660612,0.012699450911981202,2.1835378804011687,0.028996222518781554
scale(proportion_no_high_school),0.10054623037165272,0.01512826713915368,6.64624900173977,3.006564679134563e-11
scale(proportion_black),0.03085360074066943,0.014392769784722828,2.1436875043620103,0.032057934087764334
scale(proportion_hispanic),0.07594885915585899,0.015166626205930789,5.007630446259682,5.510420504894824e-7
scale(proportion_65_and_over),0.178623793208949,0.01942366313699274,9.19619496843294,3.7084942908243217e-20
scale(proportion_15_to_44),-0.06951987510448558,0.023134831544559333,-3.0049873054223606,0.0026559193410352322
scale(proportion_45_to_64),-0.12295868306785226,0.018052656718524684,-6.811112900722172,9.684658681239382e-12
scale(days_since_social_distancing),0.041021465349348724,0.06130818427348877,0.669102597564408,0.5034300330986279
scale(days_since_covid),0.06387097603440489,0.015900264349181646,4.016975732714293,5.894979192341888e-5
scale(hospital_beds/population),0.07446598208926865,0.010569033545857129,7.045675630243219,1.8456375017859972e-12
scale(proportion_obsese),0.014803862138342717,0.012029867264247929,1.2305923093880629,0.21847538304889852
scale(proportion_smoke),0.08733355099190869,0.020247773504766833,4.313242192843978,1.608777143402573e-5
scale(summer_mean_maximum_temperature),0.21440025056953452,0.028847767062350142,7.432126379353396,1.0686562077758961e-13
scale(winter_mean_maximum_temperature),-0.2658558736284557,0.04044224105652091,-6.5737176447987435,4.907425275520647e-11
scale(summer_mean_relative_humidity),0.06011772633446723,0.028254491298831737,2.1277228352347994,0.033360070461952496
scale(winter_mean_relative_humidity),-0.08377568612268198,0.017745155065644225,-4.7210455931645905,2.3463533119630983e-6
