variable,estimate,standard_error,z_value,p_value
(Intercept),-9.486502189913379,0.20124838110328144,-47.13827827039697,0
PM2.5_concentration,0.09107471416429083,0.019903076767508382,4.575911314022041,4.741513911601592e-6
"factor(population_density_quantile)(14.3,42.1]",0.14085035572494017,0.06520691169175712,2.160052547661834,0.030768601889128926
"factor(population_density_quantile)(383,7.94e+04]",0.20644373678748595,0.06256137560552728,3.2998592948018026,9.673331461323488e-4
"factor(population_density_quantile)(42.1,107]",0.11093883714269764,0.056559300873678935,1.961460545463096,0.049825323156800556
"factor(population_density_quantile)[0.218,14.3]",0.2238685895966794,0.09594456459542054,2.333311850866065,0.0196317839072758
scale(proportion_poor),0.04781446941464881,0.027247579130343366,1.7548153245438896,0.07929090147260985
scale(log(median_house_value)),0.17117575151261014,0.04722972216140023,3.6243226442798804,2.8971974933091857e-4
scale(log(median_household_income)),0.12768204741097572,0.046687139465989735,2.734844089216228,0.006240982885777866
scale(proportion_owner_occupied),0.07808955925355623,0.027512795832084252,2.838299667185823,0.004535457987891185
scale(proportion_no_high_school),0.15891553287805552,0.03304475957557747,4.809099382750719,1.5161181958203449e-6
scale(proportion_black),0.26506834029796617,0.029172195832798304,9.086334872329006,1.0243389307015623e-19
scale(proportion_hispanic),0.16399381827843862,0.03203851050808854,5.11864676845811,3.077357078033732e-7
scale(proportion_65_and_over),0.018375152186079977,0.04187570242064362,0.43880224387642774,0.6608048342911577
scale(proportion_15_to_44),-0.21690157534742513,0.051350449489920354,-4.2239469664233615,2.40060563143897e-5
scale(proportion_45_to_64),-0.17929282597653376,0.038115491124704665,-4.703935871898673,2.5519343320586122e-6
scale(days_since_social_distancing),0.13838909456688045,0.10820248231595615,1.2789826222542475,0.20090317544834024
scale(days_since_covid),0.3692866005782673,0.04536032586749504,8.141180503354718,3.9144230080575455e-16
scale(hospital_beds/population),0.020798959351846363,0.026538873706715836,0.7837167312259771,0.43320634288086113
scale(proportion_obsese),0.01081092255512997,0.02601392686391176,0.41558210767969817,0.6777158215764831
scale(proportion_smoke),0.1993760238450949,0.044500860413588555,4.480273459706286,7.454746616717745e-6
scale(summer_mean_maximum_temperature),0.14518942287896697,0.06156742000572864,2.3582184029387228,0.018362885776550247
scale(winter_mean_maximum_temperature),0.043791708992243265,0.08477991072233866,0.5165340305165548,0.6054814773270418
scale(summer_mean_relative_humidity),-0.05964512905025284,0.06035981214865988,-0.9881596202346214,0.32307448059647165
scale(winter_mean_relative_humidity),-0.013786488234799285,0.037958126042189747,-0.3632025516611611,0.7164535816463735
