variable,estimate,standard_error,z_value,p_value
(Intercept),-6.117216120013712,0.07012509574302124,-87.23290934861204,0
PM2.5_concentration,0.017841944979737512,0.006500028965346938,2.7449023804135,0.006052889988949301
"factor(population_density_quantile)(14.3,42.1]",0.019722320224173525,0.02097054377085833,0.94047729232375,0.3469727920387765
"factor(population_density_quantile)(383,7.94e+04]",-0.012248008537116667,0.02150908927624151,-0.5694340834154034,0.5690615921318155
"factor(population_density_quantile)(42.1,107]",-3.460650349098254e-4,0.018864784079849494,-0.018344500177952017,0.9853640274215609
"factor(population_density_quantile)[0.218,14.3]",0.003888484821736024,0.02932157319591063,0.1326151497996136,0.8944977504442723
scale(proportion_poor),0.010958844903024264,0.008558652305296862,1.280440484332089,0.20039026350230332
scale(log(median_house_value)),-0.05046430231521696,0.014682238394138843,-3.437098687579023,5.879813266507519e-4
scale(log(median_household_income)),-0.01519461498400512,0.014646668089868357,-1.037411026915794,0.2995443414730578
scale(proportion_owner_occupied),0.027193393791466836,0.00887223704386814,3.064998563159556,0.0021767104286005735
scale(proportion_no_high_school),0.06084589052035951,0.010510941094781236,5.788814719033101,7.088483405998035e-9
scale(proportion_black),-0.023406695367766385,0.010061200840741573,-2.3264315799147854,0.0199955385526946
scale(proportion_hispanic),0.02305668174360394,0.01063295796413006,2.168416523547343,0.03012700962446728
scale(proportion_65_and_over),0.12916299044294274,0.013501986387585168,9.566221349601253,1.1088439414067167e-21
scale(proportion_15_to_44),-0.0840642272637271,0.01662807003038236,-5.055561295455648,4.291267697514718e-7
scale(proportion_45_to_64),-0.06235560539342818,0.012957125597498587,-4.812456661334372,1.4908620956730522e-6
scale(days_since_social_distancing),0.0060638505299183436,0.0446403016271558,0.13583802772133496,0.8919493278973702
scale(days_since_covid),0.0679355686853129,0.01898711381111976,3.5779829078354495,3.462560883608215e-4
scale(hospital_beds/population),0.05275101088597488,0.007397857295480354,7.130579677199583,9.994709828879149e-13
scale(proportion_obsese),0.028209551635425652,0.008446222964882517,3.3399013680688494,8.38081490983532e-4
scale(proportion_smoke),0.08868807126370662,0.014405116911023558,6.156706107385898,7.427349486898893e-10
scale(summer_mean_maximum_temperature),0.1459892529724629,0.02020029119473885,7.227086558558408,4.934656052043245e-13
scale(winter_mean_maximum_temperature),-0.06591637168489475,0.028645291413229884,-2.3011241440696653,0.021384614975661506
scale(summer_mean_relative_humidity),0.0031586434027621743,0.020052180520428353,0.15752119324600514,0.8748341065965395
scale(winter_mean_relative_humidity),-0.039477564860534185,0.012445625200424781,-3.172003352566553,0.001513912592930856
