variable,estimate,standard_error,z_value,p_value
(Intercept),-7.189379377638453,0.10834769572254296,-66.35470491268252,0
PM2.5_concentration,0.017761997485404597,0.010168092042632011,1.7468368117571547,0.08066564912886288
"factor(population_density_quantile)(14.3,42.1]",0.10598997909599889,0.033100183264782854,3.202096443035939,0.0013643131284244662
"factor(population_density_quantile)(383,7.94e+04]",0.07768811276103615,0.03394120934694849,2.28890231832652,0.022085028540034336
"factor(population_density_quantile)(42.1,107]",0.02151257299889153,0.029915409985242128,0.7191134271435395,0.4720710348884733
"factor(population_density_quantile)[0.218,14.3]",0.17070706416295447,0.045672289586900144,3.7376506784962484,1.8574777350233152e-4
scale(proportion_poor),0.021190942185743782,0.013675376242842447,1.5495692264287724,0.12124494393806251
scale(log(median_house_value)),-0.040280167685964756,0.02321515865681758,-1.7350804395272013,0.08272655841409701
scale(log(median_household_income)),0.04518834569152019,0.023278044623324563,1.9412431938652417,0.05222878619687623
scale(proportion_owner_occupied),0.030934085824316917,0.013922201922565438,2.2219248073236324,0.02628838759602477
scale(proportion_no_high_school),0.12227160145561057,0.016755614381960812,7.297351124722043,2.934881788638713e-13
scale(proportion_black),0.05454552853247516,0.015818474034326603,3.4482168390016374,5.643008102541888e-4
scale(proportion_hispanic),0.0885660450576169,0.01656840835845122,5.345476954787941,9.017927168556975e-8
scale(proportion_65_and_over),0.17117018388772517,0.0212775902650198,8.044622617304915,8.651160133479075e-16
scale(proportion_15_to_44),-0.06888467478968757,0.024668867196020492,-2.792372841538498,0.005232302821424734
scale(proportion_45_to_64),-0.11806931013526133,0.019281831549476037,-6.123345172490615,9.163089218162778e-10
scale(days_since_social_distancing),0.023617880012874782,0.06655957215149884,0.35483821859787806,0.722710794728095
scale(days_since_covid),0.07422835968893515,0.01730364795913846,4.289752072176978,1.7887268895045092e-5
scale(hospital_beds/population),0.08142195185194463,0.011727241468497298,6.942975641003652,3.839256430006148e-12
scale(proportion_obsese),0.012890161931106557,0.013192809831434338,0.9770596329216642,0.3285396307490167
scale(proportion_smoke),0.08773971245966794,0.022275307606415464,3.938877703057991,8.186364256362526e-5
scale(summer_mean_maximum_temperature),0.2315913429569238,0.03176229387647376,7.291392235636446,3.0676821637435227e-13
scale(winter_mean_maximum_temperature),-0.2609837768011229,0.04433885380344935,-5.886119157658956,3.953693119732784e-9
scale(summer_mean_relative_humidity),0.0744051188041681,0.031122722832319948,2.390700813840773,0.0168162500808969
scale(winter_mean_relative_humidity),-0.08435941895002158,0.019432166444147515,-4.3412256267199965,1.4169013247000516e-5
