variable,estimate,standard_error,z_value,p_value
(Intercept),-6.52330813851455,0.07908661397796521,-82.48308797658284,0
PM2.5_concentration,0.025938453653861684,0.007363115654520389,3.522755158400569,4.2708571166658494e-4
"factor(population_density_quantile)(14.3,42.1]",0.04825189677800146,0.023797855910767978,2.027573280505854,0.0426038183259312
"factor(population_density_quantile)(383,7.94e+04]",0.025183907459792414,0.024345447312607127,1.0344401208332326,0.30093045632284854
"factor(population_density_quantile)(42.1,107]",0.009112615669612557,0.021391387234961475,0.42599461033173003,0.6701117733231643
"factor(population_density_quantile)[0.218,14.3]",0.038901617913754086,0.03309556574739511,1.175432932939542,0.2398215543091545
scale(proportion_poor),0.016336007217009,0.009780801883817665,1.670211441869293,0.09487753701838429
scale(log(median_house_value)),-0.06825559577358692,0.01679823315795208,-4.0632604114841415,4.8391990178532203e-5
scale(log(median_household_income)),0.02993991165736192,0.016721126051096012,1.7905439840518076,0.0733665029700203
scale(proportion_owner_occupied),0.02709988867418118,0.010088104974606361,2.6863210426930175,0.007224363661705827
scale(proportion_no_high_school),0.07487038951126276,0.011976421734206308,6.251482385379152,4.065749634068711e-10
scale(proportion_black),0.01001844754345232,0.011373841832841828,0.8808323247932089,0.3784085810940836
scale(proportion_hispanic),0.054641338576025725,0.012040023684597643,4.538308229902103,5.670733236715686e-6
scale(proportion_65_and_over),0.16022424711847602,0.015377942090247544,10.419095492633426,2.0287334519199311e-25
scale(proportion_15_to_44),-0.0908124327008068,0.018599550600217764,-4.882506822489763,1.047456140438921e-6
scale(proportion_45_to_64),-0.10646501398629905,0.01450470129464794,-7.340034918580733,2.1353813554634578e-13
scale(days_since_social_distancing),0.016410302036252496,0.04968277421805527,0.33030164467524464,0.7411720503410606
scale(days_since_covid),0.0685502888328839,0.015414624027706087,4.447094441594704,8.703957742087558e-6
scale(hospital_beds/population),0.06044110224227824,0.008347911171049651,7.240266577330924,4.478036783135508e-13
scale(proportion_obsese),0.014508153076911072,0.00954531275734944,1.5199243278582442,0.12852999535608986
scale(proportion_smoke),0.09066564920421187,0.016182612426240556,5.602658385193419,2.1108899855449015e-8
scale(summer_mean_maximum_temperature),0.19018702217624073,0.023054416755330202,8.249483133520144,1.5908105800028836e-16
scale(winter_mean_maximum_temperature),-0.1995271987162901,0.03256799832090588,-6.1264802567927745,8.984434907285233e-10
scale(summer_mean_relative_humidity),0.04898793708428589,0.02270363023500556,2.157713835946549,0.030950087554413003
scale(winter_mean_relative_humidity),-0.07760070081992261,0.014137680811745636,-5.488927204768386,4.043822239316617e-8
