variable,estimate,standard_error,z_value,p_value
(Intercept),-6.6254870940045425,0.08645826781984278,-76.63219795023404,0
PM2.5_concentration,0.021616114474904906,0.007945171713519147,2.7206604532063032,0.0065151644670986665
"factor(population_density_quantile)(14.3,42.1]",0.05149730108559935,0.025694836890642902,2.0041886743539803,0.045049853320005336
"factor(population_density_quantile)(383,7.94e+04]",0.02977313994595431,0.026365537736172458,1.1292445556726407,0.25879468276653467
"factor(population_density_quantile)(42.1,107]",0.004388175039418286,0.023115779044435892,0.1898346160422634,0.8494387294103553
"factor(population_density_quantile)[0.218,14.3]",0.04906015330541168,0.03558023999465316,1.3788595386873226,0.16793806535099376
scale(proportion_poor),0.02104124544850428,0.010535531302708684,1.997169847817222,0.04580673533381952
scale(log(median_house_value)),-0.06652293289741436,0.018128820982211562,-3.6694572119548354,2.4306601582283375e-4
scale(log(median_household_income)),0.03014519815104002,0.018073788972271708,1.6678958793470435,0.09533639782590761
scale(proportion_owner_occupied),0.030524301200152693,0.01091372025106555,2.7968740720811938,0.005159964041828957
scale(proportion_no_high_school),0.07690572609814082,0.012912930294070585,5.955714492895135,2.5893803838966502e-9
scale(proportion_black),0.004069706590155762,0.012292417715187893,0.33107454403599035,0.7405881792848209
scale(proportion_hispanic),0.05801962004773254,0.013004929723678546,4.461355907375195,8.144269953922033e-6
scale(proportion_65_and_over),0.17253756977158113,0.01664244962649848,10.367318131873024,3.4918724727361346e-25
scale(proportion_15_to_44),-0.07812600600373638,0.020166651539414042,-3.874019732579085,1.0705473878001426e-4
scale(proportion_45_to_64),-0.11607968288295957,0.01574227302922745,-7.373756170245775,1.6588646936970408e-13
scale(days_since_social_distancing),0.03549277791501722,0.05564320814756985,0.6378636152841471,0.523562464389314
scale(days_since_covid),0.05826794205584898,0.014977301184313877,3.8904166604377655,1.0007224250771516e-4
scale(hospital_beds/population),0.06435540998102204,0.008976061148904098,7.169671519993968,7.517792718371088e-13
scale(proportion_obsese),0.011688408771779879,0.010300373914015335,1.1347557738535974,0.2564776613208529
scale(proportion_smoke),0.09017252043531228,0.017426406703332228,5.1744758383304426,2.2855168228560437e-7
scale(summer_mean_maximum_temperature),0.20471838484215232,0.024936402596277333,8.2096198139147,2.2188995123627668e-16
scale(winter_mean_maximum_temperature),-0.22745949336719082,0.0352860374141069,-6.446161429173554,1.1471847315334974e-10
scale(summer_mean_relative_humidity),0.04923877173234222,0.024584099819565934,2.002870639711371,0.045191175227651224
scale(winter_mean_relative_humidity),-0.08118772539011608,0.015306564557011378,-5.3041115194543735,1.1322308345376829e-7
