variable,estimate,standard_error,z_value,p_value
(Intercept),-11.516908486352374,0.28874521143139725,-39.8860588172513,0
PM2.5_concentration,0.08354328695292121,0.029456931436683764,2.836116420764784,0.004566579632246501
"factor(population_density_quantile)(14.3,42.1]",0.39975060501998866,0.10323926817269062,3.8720790266676137,1.0791095028656412e-4
"factor(population_density_quantile)(383,7.94e+04]",0.18572121855583051,0.08748805465426483,2.1228180154395173,0.033769104597863954
"factor(population_density_quantile)(42.1,107]",0.2321485181384069,0.08635109509103844,2.6884258722330827,0.007178977306660299
"factor(population_density_quantile)[0.218,14.3]",0.5807502065417371,0.16588621134243015,3.5008949920673342,4.6369851414666027e-4
scale(proportion_poor),0.04925207819185373,0.0450953136080739,1.0921773073784677,0.27475517478973094
scale(log(median_house_value)),0.11064722150329968,0.07883840462614886,1.4034685509934912,0.1604771636534818
scale(log(median_household_income)),0.2662390293776408,0.07733114918417555,3.4428433068226267,5.756327324750912e-4
scale(proportion_owner_occupied),0.037886988290229386,0.04317231026937649,0.8775761142693317,0.38017379631387305
scale(proportion_no_high_school),0.23319930245441253,0.05291610220740566,4.406962960733265,1.0483010575631458e-5
scale(proportion_black),0.3856515708060919,0.04437902909341145,8.689950606948859,3.625970998950188e-18
scale(proportion_hispanic),2.4024655370004705e-4,0.05487492690273249,0.004378075147615076,0.9965068125929895
scale(proportion_65_and_over),0.1440241368427232,0.06904963638016606,2.0858058694150188,0.03699621154255349
scale(proportion_15_to_44),-0.11614969741556479,0.10299831874070589,-1.1276853723017262,0.25945281743294013
scale(proportion_45_to_64),-0.10295541690317414,0.07125650764551221,-1.4448563409163704,0.14849824175340023
scale(days_since_social_distancing),0.2015804528506763,0.13525854508929938,1.4903343276211523,0.13613635077198966
scale(days_since_covid),1.006433729028755,0.08052001117201246,12.49917522836331,7.542978480952667e-36
scale(hospital_beds/population),0.010993707629153363,0.042090145745544684,0.2611943350259619,0.7939426465268343
scale(proportion_obsese),-0.04299081167944893,0.04187838831417715,-1.026563184736868,0.3046261969965278
scale(proportion_smoke),0.038831091706113006,0.0740964942197124,0.5240611194231442,0.6002360300758631
scale(summer_mean_maximum_temperature),0.011181203806595203,0.08971594075943388,0.12462895347189978,0.9008173055441483
scale(winter_mean_maximum_temperature),0.08943116907078878,0.125078163311178,0.7150022570150459,0.4746076486366443
scale(summer_mean_relative_humidity),-0.10065913646226231,0.08497059061399127,-1.1846350100064829,0.2361617884519807
scale(winter_mean_relative_humidity),-0.022177035321087068,0.05640658663796794,-0.3931639307200951,0.6941984081245135
