variable,estimate,standard_error,z_value,p_value
(Intercept),-9.112773669840884,0.23432680847272538,-38.889163938327485,0
PM2.5_concentration,-0.00614438895871329,0.012329139564755762,-0.49836316041694584,0.6182280976254524
"factor(population_density_quantile)(14.3,42.1]",-0.08880080711353433,0.04237130328961464,-2.0957770995753093,0.036101968730832025
"factor(population_density_quantile)(383,7.94e+04]",-0.06623050595784175,0.03780161967678605,-1.75205471416649,0.0797644001919926
"factor(population_density_quantile)(42.1,107]",-0.021606524122696227,0.03580473245094622,-0.6034544219063206,0.5462064275159899
"factor(population_density_quantile)[0.218,14.3]",-0.0936160374640317,0.059937274638110084,-1.5619001369226013,0.11831151623460356
scale(proportion_poor),-0.04541030471484469,0.024337331048633604,-1.865870362863565,0.06205950497783724
scale(log(median_house_value)),-0.1430711960946791,0.030307721148820847,-4.720618729206087,2.3512831261892376e-6
scale(log(median_household_income)),-0.14018690356643174,0.03642565831971741,-3.8485757027635596,1.1880658314147475e-4
scale(proportion_owner_occupied),0.029926473526174575,0.018330493485896493,1.632605993352009,0.10255188991795815
scale(proportion_no_high_school),0.01509224531582212,0.024253981007348845,0.6222584783606964,0.5337719190383324
scale(proportion_black),-0.15478405333825718,0.022429085813885207,-6.9010415592790135,5.162262628758907e-12
scale(proportion_hispanic),-0.026614839475366397,0.0338617311410766,-0.7859857892227126,0.4318758125861542
scale(proportion_65_and_over),0.05606355970306461,0.0295624316131892,1.8964461528953527,0.05790107390340673
scale(proportion_15_to_44),-0.14285896789076136,0.038281624034218024,-3.7317896378446975,1.9012424279919856e-4
scale(proportion_45_to_64),-0.008411122343120013,0.02834265951903973,-0.2967654583533235,0.766645578302914
scale(days_since_social_distancing),0.40989387261237986,0.22629279068390684,1.8113430453245547,0.0700877663666001
scale(days_since_covid),0.04917875976972131,0.029237552531611616,1.6820409203728417,0.09256090525589879
scale(hospital_beds/population),0.018417846979711244,0.0159683649835907,1.1533959174052988,0.2487479164302634
scale(proportion_obsese),0.0638584924506995,0.017317558045602848,3.6874998358624813,2.2646823967919513e-4
scale(proportion_smoke),0.09160008315617992,0.030132975743034675,3.0398618422992474,0.002366866957696006
scale(summer_mean_maximum_temperature),0.05497455810467252,0.038626013276040934,1.423252193069905,0.15466306027244328
scale(winter_mean_maximum_temperature),-0.21124510957574913,0.06462255651816341,-3.268906724796235,0.0010796388585611724
scale(summer_mean_relative_humidity),-0.14364031313174352,0.041687570600760664,-3.4456388573797714,5.697111826212306e-4
scale(winter_mean_relative_humidity),0.02143295840324597,0.0251038383594657,0.8537721640947556,0.3932312405861369
