variable,estimate,standard_error,z_value,p_value
(Intercept),-10.342776873200958,0.19787181199655962,-52.27008722890144,0
PM2.5_concentration,0.07868771437149429,0.01991174959900661,3.951823217755811,7.755802802387003e-5
"factor(population_density_quantile)(14.3,42.1]",0.05353573972970257,0.06741065776623975,0.7941732287400117,0.4270945913803458
"factor(population_density_quantile)(383,7.94e+04]",-0.027625088763027897,0.06440476565748539,-0.4289292644886317,0.6679747025103366
"factor(population_density_quantile)(42.1,107]",-0.0554410589799228,0.059677987218434314,-0.9290034996823293,0.3528872726497478
"factor(population_density_quantile)[0.218,14.3]",-0.09937013366143795,0.10417166654242582,-0.9539074967276984,0.3401304683892385
scale(proportion_poor),-0.05703434591613174,0.03801759876415894,-1.500209055020614,0.13356025842061522
scale(log(median_house_value)),-0.07114638738513097,0.04774961946470517,-1.4899885733690479,0.13622724044148768
scale(log(median_household_income)),-0.04288390530442678,0.056046583834574046,-0.7651475321136796,0.4441836985979662
scale(proportion_owner_occupied),0.013321359766838299,0.028251220769338364,0.4715321817631416,0.6372607437905261
scale(proportion_no_high_school),0.14882408292154792,0.037628573837186534,3.955081677171409,7.650850921368136e-5
scale(proportion_black),-0.007278205954799593,0.029355652851770317,-0.2479320079015267,0.8041870141910092
scale(proportion_hispanic),0.13565081375652685,0.048520828819821726,2.79572334306686,0.005178370778823909
scale(proportion_65_and_over),0.10106368407048828,0.04638058582000454,2.1790083562700113,0.02933104745478118
scale(proportion_15_to_44),-0.06031087800581637,0.0619193851889348,-0.9740225588769916,0.3300453383892143
scale(proportion_45_to_64),-0.062004381653042624,0.04344474450321787,-1.4272009736056814,0.15352197395744013
scale(days_since_social_distancing),-0.11900097051861783,0.0961351225569609,-1.2378511344603396,0.21577126410116354
scale(days_since_covid),6.319308385602885e-4,0.048877606871053844,0.012928841631453294,0.9896845642533494
scale(hospital_beds/population),0.05560851665184469,0.02624178499754416,2.119082854197945,0.03408346546192028
scale(proportion_obsese),0.05643056247535767,0.027006748660451586,2.089498561446385,0.03666286730982592
scale(proportion_smoke),0.13595562753870136,0.046891424697110176,2.899370800032016,0.003739124104881832
scale(summer_mean_maximum_temperature),0.04427614846195043,0.06532384625039753,0.6777945727848349,0.49790195264489895
scale(winter_mean_maximum_temperature),0.3964235642813198,0.08394508679173734,4.722415324494483,2.3306013296559375e-6
scale(summer_mean_relative_humidity),-0.10670039317575374,0.059057288640829105,-1.8067269194269562,0.07080486827586806
scale(winter_mean_relative_humidity),0.04974519621468682,0.037258743128023186,1.33512813472423,0.18183441262220099
