variable,estimate,standard_error,z_value,p_value
(Intercept),-10.336759269069633,0.19669790361393466,-52.551446045698206,0
PM2.5_concentration,0.04010114304172582,0.02004203027662129,2.000852333234082,0.045408305718577936
"factor(population_density_quantile)(14.3,42.1]",0.18722451769777396,0.07124858105795252,2.62776486096598,0.008594790344849439
"factor(population_density_quantile)(383,7.94e+04]",0.08172048516999028,0.06421493354802574,1.2726087321864517,0.20315691841249797
"factor(population_density_quantile)(42.1,107]",0.05238424760659559,0.06205921210130231,0.8441010743269863,0.39861292743657317
"factor(population_density_quantile)[0.218,14.3]",0.10888621706831096,0.11107894356349031,0.9802597465835095,0.32695791913031397
scale(proportion_poor),0.06227340427473882,0.03959786169345789,1.572645633161228,0.11580089502091905
scale(log(median_house_value)),0.1093547007010523,0.04846447135860091,2.2563890131372557,0.024046279108045823
scale(log(median_household_income)),-0.012775773777202841,0.058217804355029996,-0.21944788057090336,0.8263011755597416
scale(proportion_owner_occupied),-0.0019393365072824054,0.028633849582083915,-0.06772880823177337,0.9460015163066743
scale(proportion_no_high_school),0.12651938261804396,0.03851241063954786,3.2851587453765605,0.0010192492785323752
scale(proportion_black),0.06319004035116242,0.029786976074668372,2.1213982981273785,0.033888298367111554
scale(proportion_hispanic),0.22159074344263005,0.04848554297482422,4.570243619993891,4.871575674404305e-6
scale(proportion_65_and_over),-0.04169587411436148,0.04543275739339946,-0.9177491419532269,0.3587502136917334
scale(proportion_15_to_44),-0.22212502294939537,0.057505872017104116,-3.862649415755806,1.1216391984409093e-4
scale(proportion_45_to_64),-0.09290874034171073,0.04128046984979535,-2.2506706120296576,0.024406407428889932
scale(days_since_social_distancing),0.061493081536248384,0.08648277762978257,0.7110442474395232,0.47705681697652685
scale(days_since_covid),0.20791462867566038,0.05969095640177593,3.4831847437022216,4.954863111252601e-4
scale(hospital_beds/population),0.059013252101444785,0.028272961849391418,2.08726812619793,0.03686390429014496
scale(proportion_obsese),0.06670493586963752,0.028378371412839363,2.35055545997463,0.0187454139242741
scale(proportion_smoke),0.14688880862713846,0.04741252750316243,3.098101205790831,0.0019476490374921412
scale(summer_mean_maximum_temperature),0.2306331053895199,0.0648743675451595,3.555072891138007,3.7787431719728915e-4
scale(winter_mean_maximum_temperature),0.26401372606100226,0.0810768085551174,3.2563408792974533,0.0011285816845972765
scale(summer_mean_relative_humidity),-0.08266929412724995,0.05647827709676792,-1.4637361190322298,0.1432660626154226
scale(winter_mean_relative_humidity),0.04961390078710482,0.036261713544875895,1.3682172169195714,0.17124409399973373
