variable,estimate,standard_error,z_value,p_value
(Intercept),-8.587166984364224,0.16692751753018562,-51.44248900012187,0
PM2.5_concentration,-0.040967337308233036,0.01597995419355938,-2.5636705094401746,0.010357181428290535
"factor(population_density_quantile)(14.3,42.1]",0.08513896015837279,0.054255489129497535,1.569222976778668,0.11659599217784916
"factor(population_density_quantile)(383,7.94e+04]",0.0858957380619239,0.05354818496205139,1.6040830911971455,0.10869573847414299
"factor(population_density_quantile)(42.1,107]",0.05002288293563107,0.04848754136453383,1.0316646612282194,0.302229237676477
"factor(population_density_quantile)[0.218,14.3]",0.16796477620573153,0.0755504878685167,2.2232123305152816,0.02620148577017182
scale(proportion_poor),-0.02880046326375954,0.031022599638605534,-0.9283704009099001,0.35321546680427607
scale(log(median_house_value)),-0.2211432549801672,0.038523325525946804,-5.740502720390001,9.439590456112813e-9
scale(log(median_household_income)),-0.0071192748721688945,0.04470909908863693,-0.15923548041204655,0.8734833511489037
scale(proportion_owner_occupied),0.003719710500427657,0.023252693237046852,0.15996901788999257,0.8729054800234349
scale(proportion_no_high_school),0.10636788537739726,0.03090913479693129,3.4413090523633048,5.789069055665343e-4
scale(proportion_black),-0.1477189530793988,0.02706550742248495,-5.457830543264811,4.819873164108782e-8
scale(proportion_hispanic),-0.03531730912248321,0.042579241411422226,-0.8294489979572313,0.4068503853617916
scale(proportion_65_and_over),0.16547166515938946,0.034856390922703276,4.7472403418453615,2.0621086293564658e-6
scale(proportion_15_to_44),-0.058913770464885676,0.04086369956157089,-1.4417140664446708,0.1493830537366137
scale(proportion_45_to_64),-0.12208637060608188,0.032035143535254176,-3.811013691002437,1.383981010593393e-4
scale(days_since_social_distancing),-0.02102100112942501,0.09644592652083765,-0.21795633976188006,0.8274631294058183
scale(days_since_covid),0.07258615579708767,0.03254333033915171,2.2304464552529795,0.025717818427146055
scale(hospital_beds/population),0.1153506775711083,0.020458037354317896,5.638403898346693,1.716335611612774e-8
scale(proportion_obsese),0.02754461346479722,0.021741080919379274,1.2669385467511356,0.2051772643273731
scale(proportion_smoke),0.05599217462447967,0.03597939703944828,1.5562288207078379,0.1196536903422604
scale(summer_mean_maximum_temperature),0.266011153426769,0.05114285003174233,5.201336125414725,1.9786088889943842e-7
scale(winter_mean_maximum_temperature),-0.4969973008707147,0.07052339619063001,-7.047268391999923,1.8246417427287815e-12
scale(summer_mean_relative_humidity),0.13592878816398937,0.0496700441977764,2.7366351361143857,0.006207109504697603
scale(winter_mean_relative_humidity),-0.1553859404550656,0.03195110754119029,-4.863241133495835,1.1547902264072135e-6
