variable,estimate,standard_error,z_value,p_value
(Intercept),-8.63135263785418,0.2080460613257497,-41.487700285465024,0
PM2.5_concentration,-0.015665997576293642,0.011478069130800128,-1.364863497315561,0.17229595695954195
"factor(population_density_quantile)(14.3,42.1]",-0.050061379089381165,0.038779279948047515,-1.2909311146686644,0.19672756502729313
"factor(population_density_quantile)(383,7.94e+04]",-0.060038563949176116,0.0353838922604652,-1.6967767001782856,0.08973888538463261
"factor(population_density_quantile)(42.1,107]",-0.01953199865967968,0.033145505170775955,-0.589280463792745,0.5556731479430681
"factor(population_density_quantile)[0.218,14.3]",-0.057736324717382256,0.056293957274262986,-1.0256220651906223,0.30506976263196733
scale(proportion_poor),-0.0365931750158287,0.02198656770091309,-1.6643423163456752,0.09604404045081623
scale(log(median_house_value)),-0.1141548634796979,0.027497920980641202,-4.151399793463077,3.304479434357165e-5
scale(log(median_household_income)),-0.15410524626887726,0.033044058306589755,-4.66362953481852,3.106804691997528e-6
scale(proportion_owner_occupied),0.008389594102463649,0.016486864184872226,0.5088653614409979,0.6108466010068514
scale(proportion_no_high_school),-0.003122541981483821,0.02193062928700632,-0.14238268955345917,0.8867777348130065
scale(proportion_black),-0.14524767188239565,0.018506545250403957,-7.848448747030471,4.212146930303132e-15
scale(proportion_hispanic),-0.1458317375649969,0.030779101333553913,-4.738011548310479,2.158255158893837e-6
scale(proportion_65_and_over),0.01428458749113391,0.027670748004640554,0.5162342372796824,0.6056908206053168
scale(proportion_15_to_44),-0.10802471811038251,0.036147895283239376,-2.9884096228548644,0.0028043342555538276
scale(proportion_45_to_64),0.020061614260057575,0.026651667033927868,0.7527339372249742,0.4516098120964702
scale(days_since_social_distancing),0.12213682544289693,0.1973218771029189,0.6189725500086996,0.5359344424325126
scale(days_since_covid),0.05729387710879462,0.02982405167333795,1.9210628299713581,0.05472378694390837
scale(hospital_beds/population),0.014842085009269682,0.015429460545499563,0.9619315571987898,0.3360839854119889
scale(proportion_obsese),0.07995797606750565,0.015577058181163492,5.133060115561139,2.850688040994627e-7
scale(proportion_smoke),0.06374899040043636,0.028030422512568227,2.274278611813743,0.0229492402908359
scale(summer_mean_maximum_temperature),0.13963419119851633,0.03680564244379616,3.7938256725648496,1.4834384191501164e-4
scale(winter_mean_maximum_temperature),0.01573011016237981,0.057976008537999835,0.271321026732457,0.7861441358061867
scale(summer_mean_relative_humidity),-0.0846134382508254,0.039782035983820616,-2.1269257884447583,0.03342624976435825
scale(winter_mean_relative_humidity),0.08401951758476803,0.023227248043409737,3.617282487694743,2.977123303345283e-4
