variable,estimate,standard_error,z_value,p_value
(Intercept),-9.965398580085077,0.148074552487673,-67.29987302115724,0
PM2.5_concentration,0.053144983682141156,0.01437503002511495,3.697034621095769,2.1813260340922442e-4
"factor(population_density_quantile)(14.3,42.1]",0.08207547232893245,0.05228639572761539,1.56972901242806,0.11647816860806048
"factor(population_density_quantile)(383,7.94e+04]",0.0025455008212534524,0.045065667108516616,0.05648425918391426,0.9549560348561082
"factor(population_density_quantile)(42.1,107]",0.0207240516168299,0.04479678271025776,0.4626236609640365,0.6436341457181345
"factor(population_density_quantile)[0.218,14.3]",0.024298840118671283,0.080887326411782,0.30040355141633074,0.7638693550766265
scale(proportion_poor),0.024033579176933016,0.02943034064034077,0.8166259259666774,0.4141422343895951
scale(log(median_house_value)),-0.007109269137744347,0.03695912128193618,-0.19235492866598566,0.847464194786284
scale(log(median_household_income)),0.008046915672474425,0.04380862726900633,0.18368335586190457,0.8542618668362791
scale(proportion_owner_occupied),0.03230094928496302,0.0206585614322635,1.563562370539365,0.11792037767998172
scale(proportion_no_high_school),0.029383681991338766,0.028613561768899735,1.0269145179708483,0.3044607174715795
scale(proportion_black),0.05296691796594082,0.02381803320545865,2.2238157747551464,0.026160841617589144
scale(proportion_hispanic),0.0663752010798442,0.037695032673068785,1.7608474213438197,0.07826423109138081
scale(proportion_65_and_over),0.070581685455889,0.03337500208933782,2.1148069224672033,0.03444640663946299
scale(proportion_15_to_44),-0.1721015554388657,0.04741624404614725,-3.6295906371531683,2.838710448796372e-4
scale(proportion_45_to_64),-0.04396272025708962,0.03343866943677031,-1.3147269612572172,0.18860168201309965
scale(days_since_social_distancing),-0.07812161252924213,0.08125685525527493,-0.9614156526709878,0.336343217125896
scale(days_since_covid),0.045244593538412266,0.04078545849401224,1.1093314923762516,0.26728720421849644
scale(hospital_beds/population),0.03983263936525069,0.019980506688828323,1.9935750371897356,0.04619851564526693
scale(proportion_obsese),0.03798050662702734,0.020936470520868354,1.8140835433159759,0.06966486475700909
scale(proportion_smoke),0.10710868254556831,0.03672426153563593,2.916564637838498,0.0035390938371483572
scale(summer_mean_maximum_temperature),0.11087264006002061,0.047755752932190434,2.321660391732309,0.02025122927484779
scale(winter_mean_maximum_temperature),0.1119108856702925,0.06351474107480683,1.7619671241119497,0.07807485224055491
scale(summer_mean_relative_humidity),-0.03656073209334584,0.04443895850391563,-0.8227180231985944,0.410668363638609
scale(winter_mean_relative_humidity),-0.057473219389396146,0.027978640864634606,-2.054181962142525,0.03995808355010292
