variable,estimate,standard_error,z_value,p_value
(Intercept),-8.781117700577894,0.11545426999093683,-76.05710643068647,0
PM2.5_concentration,0.053789596646985245,0.010707689224737898,5.023455156198923,5.075007868344746e-7
"factor(population_density_quantile)(14.3,42.1]",0.004083597745633801,0.03626135959065657,0.11261568214022558,0.9103352515948836
"factor(population_density_quantile)(383,7.94e+04]",-0.05953604833150187,0.0333485535982958,-1.7852662831693042,0.07421813509573633
"factor(population_density_quantile)(42.1,107]",-0.019004525066488268,0.03122804219894163,-0.6085724153124259,0.5428078931346891
"factor(population_density_quantile)[0.218,14.3]",-0.08941535287841296,0.05542532679029633,-1.6132580186079746,0.10668846319136804
scale(proportion_poor),0.021329488537996898,0.020770850911152106,1.026895269203673,0.3044697821814022
scale(log(median_house_value)),-0.04278193798440389,0.02643657758241516,-1.6182857955434136,0.10560102043877319
scale(log(median_household_income)),-0.02977010448017679,0.03081275190419586,-0.966161820688366,0.3339632140610951
scale(proportion_owner_occupied),0.03680014837239493,0.015444512932394358,2.38273285363424,0.01718466000920214
scale(proportion_no_high_school),0.018959758382714614,0.02046216458921109,0.9265763795444868,0.3541465234652277
scale(proportion_black),-0.08398539375106133,0.016670717025606033,-5.037899307034047,4.7066892267698396e-7
scale(proportion_hispanic),0.015126872063754581,0.027296259820899806,0.5541738012096609,0.5794599062688373
scale(proportion_65_and_over),0.13897134294698485,0.02436460291188844,5.703821377658296,1.1715084233641228e-8
scale(proportion_15_to_44),-0.09410990431593996,0.03336243076870883,-2.8208347577661272,0.004789886870486134
scale(proportion_45_to_64),-0.07096536858518189,0.024088378270794446,-2.946041771156619,0.0032186893041179733
scale(days_since_social_distancing),0.04208412844505954,0.07328346264094751,0.5742650105283756,0.5657884826699668
scale(days_since_covid),0.041573278254330145,0.027319144934873984,1.521763523471783,0.1280683443083568
scale(hospital_beds/population),0.06277914795623878,0.01261556208702024,4.976325868256817,6.480251815849015e-7
scale(proportion_obsese),0.02669756812365819,0.014714024495011935,1.814430044799007,0.06961154366901572
scale(proportion_smoke),0.09825539744501569,0.026045979672169352,3.772382482122703,1.6169613116374446e-4
scale(summer_mean_maximum_temperature),0.10904270149903222,0.03475190589879374,3.1377473746790145,0.0017025154337721232
scale(winter_mean_maximum_temperature),-0.016694970194510314,0.04981739145102159,-0.335123331596439,0.7375320534174172
scale(summer_mean_relative_humidity),-0.023459167245018533,0.034134941109573116,-0.6872479190667017,0.491926512165449
scale(winter_mean_relative_humidity),-0.07583878222326547,0.02064620709768195,-3.673254940457333,2.3948034049666591e-4
