variable,estimate,standard_error,z_value,p_value
(Intercept),-10.403223993363616,0.18619832895697633,-55.871736613530096,0
PM2.5_concentration,0.007936930540999323,0.01876734666514652,0.42291170310927695,0.672359683865142
"factor(population_density_quantile)(14.3,42.1]",0.03525546054030045,0.07006777966998513,0.5031622338591499,0.614850214715158
"factor(population_density_quantile)(383,7.94e+04]",-0.04528537715909039,0.056783158689855534,-0.7975142314015149,0.42515244097514077
"factor(population_density_quantile)(42.1,107]",0.022209349216031793,0.057845897787258654,0.38393991735959715,0.7010229797257307
"factor(population_density_quantile)[0.218,14.3]",-0.13518513513849595,0.11367158202216096,-1.189260611435326,0.23433712992625796
scale(proportion_poor),-0.045167410778234426,0.040610906628770954,-1.1121990255257044,0.26605258681472255
scale(log(median_house_value)),0.011618596484920186,0.049251760531224695,0.23590215577277107,0.8135085953929317
scale(log(median_household_income)),0.08978802347021193,0.058375226625406916,1.5381186277250884,0.12401961217808731
scale(proportion_owner_occupied),-0.00548016701413456,0.028315021098365385,-0.1935427487444439,0.846533930241066
scale(proportion_no_high_school),0.0627717346986424,0.03935547910306058,1.5949935340454489,0.11071368171395408
scale(proportion_black),0.053275768681552926,0.03137811740230579,1.6978637691513643,0.08953347680062826
scale(proportion_hispanic),0.11141682497952954,0.05090547118042836,2.1887003969499843,0.028618623119799125
scale(proportion_65_and_over),0.06077418278877386,0.04491959589304554,1.3529547980235266,0.176070071439246
scale(proportion_15_to_44),-0.2232752206659557,0.06392440072726376,-3.492801154578972,4.7798228972230713e-4
scale(proportion_45_to_64),-0.06812339191604314,0.04431919907793017,-1.5371079201195863,0.12426688379087901
scale(days_since_social_distancing),0.14828780076092665,0.09476277086912378,1.564831836394125,0.11762234475723182
scale(days_since_covid),0.09100002572490176,0.06427356292429566,1.4158235763604041,0.15682716497437432
scale(hospital_beds/population),0.05871357906929148,0.026966676763729783,2.1772641688004106,0.029460862982560527
scale(proportion_obsese),0.058002931485512874,0.027907492994355233,2.078399929984573,0.0376725391667214
scale(proportion_smoke),0.25953950810191573,0.04606749174300569,5.633897099277626,1.7618216925977522e-8
scale(summer_mean_maximum_temperature),-0.1367382983478241,0.057058678487790275,-2.396450495731059,0.01655472955774905
scale(winter_mean_maximum_temperature),0.08120036484949299,0.07859233505209433,1.03318427675765,0.3015176695579349
scale(summer_mean_relative_humidity),-0.09167069750689381,0.053980553524571116,-1.6982170711748394,0.08946679971803317
scale(winter_mean_relative_humidity),0.04983911368470224,0.03565659148733139,1.3977531672484687,0.16218720236562567
