variable,estimate,standard_error,z_value,p_value
(Intercept),-10.328607693343342,0.1945756971194436,-53.0827222836722,0
PM2.5_concentration,0.046288583233175674,0.019758827852640624,2.3426786031231877,0.019145867874014184
"factor(population_density_quantile)(14.3,42.1]",0.14480389949374517,0.0701916525826698,2.062978917944682,0.03911463122320262
"factor(population_density_quantile)(383,7.94e+04]",0.0538239911290756,0.06350658046525785,0.8475340781184204,0.3966975006930802
"factor(population_density_quantile)(42.1,107]",0.020330969120170708,0.061410706986950364,0.331065544066949,0.740594977268822
"factor(population_density_quantile)[0.218,14.3]",0.1016154830943509,0.10830902390663816,0.9381996017427222,0.34814184301643997
scale(proportion_poor),0.03765006842854122,0.03883975061119656,0.9693694690636766,0.33236087972867373
scale(log(median_house_value)),0.046746378179437074,0.04763119083692957,0.9814236712972022,0.3263838577278936
scale(log(median_household_income)),0.025756197307062474,0.05725225436752779,0.4498721944069126,0.6528025979501879
scale(proportion_owner_occupied),-0.011321198270393414,0.02812427028839728,-0.4025419381303555,0.6872852304712711
scale(proportion_no_high_school),0.115842381633587,0.03787626245316407,3.0584427852888605,0.002224905605768966
scale(proportion_black),0.05175333881710106,0.02931223248761692,1.765588439535081,0.07746492090612188
scale(proportion_hispanic),0.20588942543024463,0.047205553527261176,4.36155092030313,1.2914373146256494e-5
scale(proportion_65_and_over),0.003919976738425582,0.04492502958357214,0.0872559634297717,0.9304680565523935
scale(proportion_15_to_44),-0.1668224860751337,0.05657423916084216,-2.948735830116118,0.0031907659098082074
scale(proportion_45_to_64),-0.08757351533507524,0.0408143457004545,-2.1456552550859596,0.031900493531020625
scale(days_since_social_distancing),0.047923357202688276,0.08633943421785663,0.5550575775347949,0.5788552782958984
scale(days_since_covid),0.12751545615081866,0.05577525569775004,2.286237051817991,0.02224039424161466
scale(hospital_beds/population),0.06406084391363503,0.027592774037585276,2.3216529018204213,0.020251632895786516
scale(proportion_obsese),0.059703111496268155,0.027859780469828677,2.1429857123578153,0.0321142456500098
scale(proportion_smoke),0.1629590805698729,0.04671973090540125,3.4880141090674237,4.866223996305958e-4
scale(summer_mean_maximum_temperature),0.1950744214076234,0.06413204868350045,3.041761886796096,0.00235197868144695
scale(winter_mean_maximum_temperature),0.33933915853640595,0.08001843680058307,4.24076215562778,2.2276208904461053e-5
scale(summer_mean_relative_humidity),-0.12159729705605998,0.05581958462226081,-2.1783984577980373,0.029376384611887435
scale(winter_mean_relative_humidity),0.07167747731612063,0.0357225534898974,2.00650486355606,0.04480241037760329
