variable,estimate,standard_error,z_value,p_value
(Intercept),-8.836609882223513,0.21615271117028553,-40.8813279943642,0
PM2.5_concentration,0.00914402251121782,0.01171293581927818,0.7806772488386543,0.4349923449945335
"factor(population_density_quantile)(14.3,42.1]",-0.07159763258398068,0.03885655157124687,-1.842614171581855,0.06538536331289165
"factor(population_density_quantile)(383,7.94e+04]",-0.09184393965275567,0.03556359948675174,-2.582526543382361,0.00980798171816469
"factor(population_density_quantile)(42.1,107]",-0.008846383538448384,0.03294378819007507,-0.26852963865016355,0.7882916639848043
"factor(population_density_quantile)[0.218,14.3]",-0.14515872273849487,0.058888348495099274,-2.4649820626329,0.013702011073391807
scale(proportion_poor),-0.010704612796848303,0.021491315652848654,-0.49809015742735213,0.6184204976160202
scale(log(median_house_value)),-0.07183276429495425,0.027386810140864755,-2.622896347748445,0.008718579276464009
scale(log(median_household_income)),-0.12389868589850873,0.032657819643858735,-3.7938443916236073,1.4833265310703464e-4
scale(proportion_owner_occupied),0.019378565810511075,0.016360072793615812,1.1845036421887543,0.23621375538231568
scale(proportion_no_high_school),0.015905165983823626,0.021439473515532246,0.7418636456861134,0.45816995412126366
scale(proportion_black),-0.17301551890227237,0.017625481741085008,-9.816215037060411,9.587592296960762e-23
scale(proportion_hispanic),-0.16135313555875197,0.030193301900936175,-5.344004312219627,9.091540350704627e-8
scale(proportion_65_and_over),0.04874305604959711,0.028619251044975487,1.7031562416849004,0.08853883315369983
scale(proportion_15_to_44),-0.07967011884124137,0.03851092160872249,-2.0687668721798795,0.03856796852084043
scale(proportion_45_to_64),0.058505086699212935,0.02762709864477453,2.117670315347383,0.03420299855078423
scale(days_since_social_distancing),0.13896072072159912,0.2061562707599658,0.6740552698656227,0.5002761757969669
scale(days_since_covid),0.07068815258119081,0.031637551448967266,2.2343117385431626,0.025462568501522686
scale(hospital_beds/population),0.05062990640659692,0.01525776971312706,3.318303222458349,9.056611006695228e-4
scale(proportion_obsese),0.057707438285515125,0.015522679955600978,3.7176208264664257,2.011078097315232e-4
scale(proportion_smoke),0.13023751563186714,0.028826252069415883,4.518017649961742,6.242128209738566e-6
scale(summer_mean_maximum_temperature),0.13498823485974626,0.037834647242210466,3.5678470581627564,3.59926478148608e-4
scale(winter_mean_maximum_temperature),0.3020850820208781,0.058194710352164114,5.190937117700497,2.0923828793380527e-7
scale(summer_mean_relative_humidity),-0.01590636055424944,0.04231547981822172,-0.3758993309913954,0.7069917378946854
scale(winter_mean_relative_humidity),0.06755043229702731,0.0234926382990511,2.8753872356582346,0.004035322576628862
