variable,estimate,standard_error,z_value,p_value
(Intercept),-10.20825035621306,0.19020760650198115,-53.668991182572576,0
PM2.5_concentration,0.0022182606552955545,0.017624544704590045,0.12586201189741045,0.8998411535983998
"factor(population_density_quantile)(14.3,42.1]",-0.03018126057151777,0.06639360237804674,-0.4545808555418481,0.6494108103264402
"factor(population_density_quantile)(383,7.94e+04]",0.07791220664853105,0.05528746803870006,1.409220016984575,0.15877012062632498
"factor(population_density_quantile)(42.1,107]",0.05577319268512461,0.05410216995948401,1.0308864270488964,0.3025940822750458
"factor(population_density_quantile)[0.218,14.3]",0.041099010877170945,0.09938071868012596,0.41355115381541185,0.6792028522959341
scale(proportion_poor),-0.03874904323436135,0.036826187759195446,-1.0522143504980574,0.2927012169519299
scale(log(median_house_value)),-0.06430760651290277,0.04639122394235811,-1.3862019806333643,0.1656852368879871
scale(log(median_household_income)),-0.07296724763818632,0.0546625266629152,-1.3348678169992028,0.18191961264965625
scale(proportion_owner_occupied),0.06130696453785124,0.026588093658189833,2.3058051970930635,0.021121519707479712
scale(proportion_no_high_school),0.010999764537866543,0.03588179568165876,0.306555575854002,0.7591816717633852
scale(proportion_black),-0.06323251848429684,0.028886652807399566,-2.1889873813313283,0.028597757190144978
scale(proportion_hispanic),0.03356450518123182,0.04794969207120052,0.6999941757997502,0.48393094171243384
scale(proportion_65_and_over),0.11641749184498906,0.0428732170869729,2.7153896944291294,0.00661978245465349
scale(proportion_15_to_44),-0.02898068629651934,0.06541232973310904,-0.4430462332524216,0.6577322940236447
scale(proportion_45_to_64),0.0497515304615155,0.04422735660270093,1.1249040024806096,0.26062971573508026
scale(days_since_social_distancing),0.17782766641643596,0.11891079658757236,1.4954711558548346,0.134791522247264
scale(days_since_covid),0.16338006851185663,0.07910311662680104,2.065406212534761,0.03888458125155119
scale(hospital_beds/population),0.05523346925844207,0.023201191301353195,2.3806307418024955,0.017283026791364085
scale(proportion_obsese),-0.004853069843192985,0.026041634629941177,-0.18635811123827087,0.8521639393384517
scale(proportion_smoke),0.23588735255627205,0.04455803430093118,5.293935342011765,1.1971177453925758e-7
scale(summer_mean_maximum_temperature),0.04791128336806799,0.05470030605606077,0.8758869341419241,0.3810915032478106
scale(winter_mean_maximum_temperature),0.03633005040427386,0.0807568550030213,0.449869554763056,0.6528045013863338
scale(summer_mean_relative_humidity),-0.07627421595097485,0.0535105409857049,-1.4254054350030054,0.15404003790426593
scale(winter_mean_relative_humidity),-0.09802226911531273,0.032717311417053155,-2.996036803446534,0.002735134205445731
