variable,estimate,standard_error,z_value,p_value
(Intercept),-10.126470957588277,0.14197237628895248,-71.32705123550336,0
PM2.5_concentration,0.041755178722627274,0.014707857640299525,2.8389708238824736,0.004525929496653587
"factor(population_density_quantile)(14.3,42.1]",-0.033329608654440755,0.05777445921588877,-0.576891746055057,0.5640125867292234
"factor(population_density_quantile)(383,7.94e+04]",0.010623524186356158,0.045999611118761094,0.2309481303858962,0.817355098637158
"factor(population_density_quantile)(42.1,107]",-0.002667927935630613,0.04726552392152876,-0.05644553819100714,0.9549868805269197
"factor(population_density_quantile)[0.218,14.3]",-0.03410897120152429,0.09243219053872077,-0.36901615122099374,0.7121156861412007
scale(proportion_poor),0.013438164702669236,0.03320007603190543,0.40476307011330626,0.6856516768599895
scale(log(median_house_value)),-0.020711406357737022,0.039827485987323406,-0.5200279617028604,0.6030440863474378
scale(log(median_household_income)),0.0012558001786649002,0.04797105000237937,0.026178292503553965,0.9791151300211431
scale(proportion_owner_occupied),-0.011191450499768045,0.022555325543501908,-0.4961777420673165,0.619769013281074
scale(proportion_no_high_school),0.07579603968589141,0.03178724922346105,2.3844793600431777,0.017103307397317077
scale(proportion_black),0.04691703608715151,0.02486593822912137,1.8867993499720566,0.059187318599713046
scale(proportion_hispanic),0.06430890918592182,0.04088386325417971,1.572965568006768,0.11572679118539643
scale(proportion_65_and_over),0.05747105935898393,0.034959212506715104,1.6439460513575546,0.1001873465578214
scale(proportion_15_to_44),-0.2529976295760231,0.05072421958967284,-4.987708665064055,6.109961241269913e-7
scale(proportion_45_to_64),-0.06454292237518865,0.03523663510579711,-1.8316993714467953,0.0669962223729833
scale(days_since_social_distancing),0.10970402429109477,0.05980132203000619,1.8344749006727505,0.06658353022904945
scale(days_since_covid),0.17706664436409664,0.05778980239196734,3.063977328787484,0.0021841546134449357
scale(hospital_beds/population),0.026204925914686036,0.022553305936860668,1.1619106302219415,0.24527176868628495
scale(proportion_obsese),0.04040603914829694,0.022716098443162813,1.778740273088512,0.0752823532575013
scale(proportion_smoke),0.09382706415418407,0.0377134099969521,2.48789659067602,0.012850109097738233
scale(summer_mean_maximum_temperature),0.002941578746185926,0.0465515620119993,0.06318968943357246,0.9496154550125009
scale(winter_mean_maximum_temperature),-0.03538029255303456,0.0584582488602224,-0.6052232703314672,0.5450306559644345
scale(summer_mean_relative_humidity),0.02116606101965488,0.040395416466380014,0.5239718480751598,0.6002981205508086
scale(winter_mean_relative_humidity),-0.02725733903713004,0.027285233699012337,-0.998977664542294,0.31780551126616635
