variable,estimate,standard_error,z_value,p_value
(Intercept),-10.150503422621489,0.21196751204238792,-47.88707158383618,0
PM2.5_concentration,-0.05362431137297664,0.019823301826103073,-2.7051150127959422,0.006828074405015169
"factor(population_density_quantile)(14.3,42.1]",-0.10344578511953462,0.07538149401354513,-1.372296827931623,0.16997105272038004
"factor(population_density_quantile)(383,7.94e+04]",-0.017670666204869987,0.06100447819574074,-0.28966178758502575,0.7720749926400725
"factor(population_density_quantile)(42.1,107]",-0.07090646578706325,0.06226039380886819,-1.1388695356591776,0.2547575736885458
"factor(population_density_quantile)[0.218,14.3]",-0.2743940704893877,0.11913058841718523,-2.303304920550572,0.02126169298900186
scale(proportion_poor),0.004506962413261483,0.04343754567577396,0.10375729897131622,0.9173619539853262
scale(log(median_house_value)),0.07850397037365318,0.05310980766592231,1.4781445052007773,0.13936910394058225
scale(log(median_household_income)),-0.12333793779472682,0.06352323426383812,-1.9416193023556332,0.05218320439030742
scale(proportion_owner_occupied),-0.019564782442550745,0.029735778103679212,-0.6579542789946362,0.510567510724045
scale(proportion_no_high_school),0.03820581587853593,0.042150998918255925,0.9064035695246286,0.36472228416211805
scale(proportion_black),0.014380064260140806,0.033221882403666574,0.4328491710798944,0.665124348525577
scale(proportion_hispanic),0.076377399300067,0.05380668311153529,1.4194779325413,0.15575972598829305
scale(proportion_65_and_over),-0.023217004423293747,0.05190372656020577,-0.44730900769452775,0.6546519641004529
scale(proportion_15_to_44),-0.2134687760141197,0.07016025250785854,-3.042588479712347,0.002345528512705975
scale(proportion_45_to_64),0.010054975105131094,0.049906681044603135,0.20147553182598243,0.840326759918314
scale(days_since_social_distancing),0.1239267497039312,0.13436703506735254,0.9223002475407152,0.3563719849485204
scale(days_since_covid),0.060937877707155995,0.06294689662496541,0.9680839084128474,0.3330024656740342
scale(hospital_beds/population),0.028128161588811224,0.0314146535126045,0.8953834737513614,0.3705821318999691
scale(proportion_obsese),0.08747636823673725,0.029844405698868908,2.9310809241563343,0.0033778477661357354
scale(proportion_smoke),0.18215896696511158,0.05055758722080319,3.602999608536653,3.145660025660566e-4
scale(summer_mean_maximum_temperature),0.08596270062253274,0.0627789055024701,1.369292757407987,0.17090778103263018
scale(winter_mean_maximum_temperature),-0.06358030721906135,0.09353791374548133,-0.6797276598670432,0.49667691878252296
scale(summer_mean_relative_humidity),-0.11405549986451109,0.0618899754729692,-1.8428751828206085,0.06534723648615312
scale(winter_mean_relative_humidity),0.005502896455771409,0.038106381580559394,0.14440879001166573,0.8851776761389875
