variable,estimate,standard_error,z_value,p_value
(Intercept),-10.195442379260534,0.19422848086765768,-52.492004950640826,0
PM2.5_concentration,0.04881988340773371,0.01957234603673568,2.4943296688145002,0.012619527747656682
"factor(population_density_quantile)(14.3,42.1]",0.06370824985432037,0.06836163038821645,0.9319299363185144,0.35137273537881664
"factor(population_density_quantile)(383,7.94e+04]",0.016352518945730837,0.06280232254929155,0.26038079933900954,0.794570052200066
"factor(population_density_quantile)(42.1,107]",-0.029282569637096998,0.05982273446749226,-0.4894889860477571,0.6244955502109337
"factor(population_density_quantile)[0.218,14.3]",-0.016465099858095508,0.10547003726339363,-0.15611163402717587,0.8759450281703878
scale(proportion_poor),0.0035427604611979052,0.03794474799625523,0.0933662930518748,0.9256125677633537
scale(log(median_house_value)),-0.006511349125774482,0.04660746341960083,-0.13970614678498305,0.8888921696089603
scale(log(median_household_income)),0.05230455309621654,0.05589357418759928,0.9357883058375069,0.3493821936467912
scale(proportion_owner_occupied),-5.034158550867402e-4,0.02751849798940272,-0.018293725743338318,0.9854045327618566
scale(proportion_no_high_school),0.10925939908504878,0.03714277297117818,2.9416058722872207,0.0032651520643488577
scale(proportion_black),0.04396913503907604,0.028583855352250703,1.5382506837242966,0.12398733279603547
scale(proportion_hispanic),0.21704991529379597,0.0465904860298402,4.6586746305840245,3.1825176164928287e-6
scale(proportion_65_and_over),0.06141799468813149,0.044959941500860516,1.3660603781469773,0.17192001314913413
scale(proportion_15_to_44),-0.10543329742102847,0.0580024362219218,-1.817739120778178,0.06910401542682935
scale(proportion_45_to_64),-0.061251471831557054,0.041528692480326826,-1.47491934306801,0.14023422928132936
scale(days_since_social_distancing),0.0538047801998736,0.08937877160808651,0.6019861230114023,0.5471833746324513
scale(days_since_covid),0.09650168081407762,0.05296542445789108,1.8219750299707125,0.068458774512412085
scale(hospital_beds/population),0.06561656388735201,0.026611869937086086,2.4656878318764552,0.01367504555683305
scale(proportion_obsese),0.07847298622764837,0.02689143777449448,2.918140223133664,0.0035212596200551714
scale(proportion_smoke),0.17865437289570288,0.04606000038623492,3.878731467598813,1.0500258633816435e-4
scale(summer_mean_maximum_temperature),0.16259048361083683,0.06352393550089325,2.559515280796017,0.010481824758806064
scale(winter_mean_maximum_temperature),0.38403655715517193,0.0799942492275982,4.800802068440171,1.580314055101909e-6
scale(summer_mean_relative_humidity),-0.11506553658616488,0.056122298398417036,-2.0502641529273213,0.040338660680699905
scale(winter_mean_relative_humidity),0.08864435952699291,0.03562279258291723,2.488416912308609,0.01283132155855851
