variable,estimate,standard_error,z_value,p_value
(Intercept),-8.696553682228677,0.21289174919707723,-40.84965112564386,0
PM2.5_concentration,-0.005808716191573358,0.011614571050751513,-0.5001231785652135,0.6169883463194502
"factor(population_density_quantile)(14.3,42.1]",-0.053348270788777234,0.03889311017233542,-1.3716637870407118,0.17016812660330904
"factor(population_density_quantile)(383,7.94e+04]",-0.053948768806875554,0.03559477870562904,-1.5156371459149982,0.12961112892389404
"factor(population_density_quantile)(42.1,107]",-0.009911886179678687,0.03320306990559528,-0.29852318499044467,0.7653038832900645
"factor(population_density_quantile)[0.218,14.3]",-0.05538148032292625,0.05718603257625337,-0.9684441782017159,0.3328225849148243
scale(proportion_poor),-0.041469691138521454,0.02185799453336216,-1.8972322037699154,0.05779729831164744
scale(log(median_house_value)),-0.10758826767458328,0.027489077281301007,-3.9138551859566575,9.083412415368625e-5
scale(log(median_household_income)),-0.15951766374202578,0.03268239770057332,-4.880843358051037,1.056331230055955e-6
scale(proportion_owner_occupied),0.021041963798867747,0.016329598882552372,1.2885781181894418,0.1975447947286409
scale(proportion_no_high_school),0.03182154226788266,0.02155655028777916,1.4761889932788983,0.13989316349111974
scale(proportion_black),-0.14646713324016247,0.01803136218549871,-8.122910057120096,4.551366159605086e-16
scale(proportion_hispanic),-0.16784988195645123,0.03072275565715931,-5.463373267343525,4.671708272339901e-8
scale(proportion_65_and_over),0.0034559381117456995,0.027734062111346693,0.12460987856271474,0.9008324073973387
scale(proportion_15_to_44),-0.11124653330715689,0.03619530945841917,-3.073506898316641,0.0021155879649993312
scale(proportion_45_to_64),0.02224835676816593,0.026777804830424017,0.8308506581871907,0.40605800071034576
scale(days_since_social_distancing),0.09785396667783891,0.202641202108396,0.482892746685816,0.6291718921937273
scale(days_since_covid),0.08498806085640963,0.032161908604166047,2.6425067586132256,0.008229482283914
scale(hospital_beds/population),0.026401273678824753,0.015586745811691852,1.6938284615522992,0.09029788405849562
scale(proportion_obsese),0.06340781479470146,0.015550318223835093,4.077589531094723,4.55050095499716e-5
scale(proportion_smoke),0.07149122366179766,0.028243357633204843,2.531257954179911,0.011365422976121118
scale(summer_mean_maximum_temperature),0.13183934531875766,0.037144723216686736,3.5493425149424915,3.861943918038029e-4
scale(winter_mean_maximum_temperature),0.1400743432137,0.058194858205027226,2.4069883067710527,0.016084684862020294
scale(summer_mean_relative_humidity),-0.09032665387820239,0.04067990918402037,-2.220424177192705,0.026389987373006043
scale(winter_mean_relative_humidity),0.09928969675083701,0.023447988510133595,4.234465430069903,2.290960225506208e-5
