variable,estimate,standard_error,z_value,p_value
(Intercept),-11.521560481063517,0.3189483354015713,-36.12359495953261,9.667577106685985e-286
PM2.5_concentration,0.14097408216727478,0.03288432229041398,4.28696936255152,1.8112726273818035e-5
"factor(population_density_quantile)(14.3,42.1]",0.10594708146335975,0.10977925838391348,0.9650919765995133,0.3344987452848895
"factor(population_density_quantile)(383,7.94e+04]",0.23282051905392231,0.09809922564139485,2.3733165836089865,0.017629146378560875
"factor(population_density_quantile)(42.1,107]",0.1102983505036188,0.09287320865954872,1.1876229118770576,0.23498200693258406
"factor(population_density_quantile)[0.218,14.3]",-0.0632424931529337,0.17195318993957404,-0.36778900801524944,0.7130305657785936
scale(proportion_poor),0.008703323880215871,0.06469202526657782,0.13453472579273718,0.8929797534646001
scale(log(median_house_value)),0.12188477286864738,0.08256734212326572,1.476186222473823,0.1398939071161516
scale(log(median_household_income)),0.12441449165362137,0.09478745254442694,1.3125628795151785,0.18933028480276384
scale(proportion_owner_occupied),0.1882504692440862,0.047203197341972286,3.9880872450285705,6.660816945058178e-5
scale(proportion_no_high_school),0.19773170041540888,0.0627376483498181,3.1517231776505086,0.0016231007117645478
scale(proportion_black),0.4205045543208995,0.04709921395469831,8.92805885731672,4.3354897393720863e-19
scale(proportion_hispanic),0.20713820287311907,0.08373119090858543,2.473847566545002,0.013366671510470496
scale(proportion_65_and_over),0.026744178966996178,0.07005301063497361,0.38177058665404856,0.7026315376805103
scale(proportion_15_to_44),-0.2569878557598884,0.0848993475433317,-3.026970915515277,0.0024701772455407623
scale(proportion_45_to_64),-0.2800609106340224,0.06353207764237931,-4.408181205885934,1.0424231500067606e-5
scale(days_since_social_distancing),0.13086348290210317,0.14470999067114865,0.9043154677515566,0.3658281472403019
scale(days_since_covid),0.45257867411243324,0.09152045771397427,4.9451093822854535,7.610112167838022e-7
scale(hospital_beds/population),0.02050019029157546,0.044119685364270446,0.46464951239605123,0.6421824691486511
scale(proportion_obsese),0.00761436549217276,0.04361790482110267,0.17456972138856316,0.8614177420334859
scale(proportion_smoke),0.16568077593354302,0.07664299332298376,2.161721101305924,0.030639680144736524
scale(summer_mean_maximum_temperature),0.15384562237180632,0.1020849921658662,1.5070346689339038,0.13180177098008403
scale(winter_mean_maximum_temperature),-0.3565556143671055,0.1313913513224247,-2.713691660664516,0.006653806589426529
scale(summer_mean_relative_humidity),-0.008718772715071717,0.09442084359788698,-0.09233949182028736,0.9264283124503523
scale(winter_mean_relative_humidity),-0.06585870640048105,0.06237874175291698,-1.0557876698018094,0.2910652327486357
