variable,estimate,standard_error,z_value,p_value
(Intercept),-8.743544375483378,0.18102598541036502,-48.29994078288137,0
PM2.5_concentration,-0.044502002243506776,0.017500719963120415,-2.542866941319366,0.010994708902465202
"factor(population_density_quantile)(14.3,42.1]",0.07527785760220992,0.059423980386722454,1.2667925829322235,0.205229464888455
"factor(population_density_quantile)(383,7.94e+04]",0.061027326134577696,0.05856293179955234,1.0420811298085353,0.2973740665082056
"factor(population_density_quantile)(42.1,107]",0.09728373358362823,0.053174793825016164,1.829508430324387,0.06732347756275138
"factor(population_density_quantile)[0.218,14.3]",0.14341182497877542,0.08367398286899407,1.7139356830104664,0.0865405387369787
scale(proportion_poor),-0.04868395829636124,0.03424833978305388,-1.421498344292009,0.1551719345716396
scale(log(median_house_value)),-0.25065732431302623,0.042159054537652244,-5.945515786867664,2.755876867299405e-9
scale(log(median_household_income)),0.04046837779862177,0.04910196877646225,0.8241701668390308,0.4098428757045985
scale(proportion_owner_occupied),0.011845910842366521,0.02526019501489382,0.4689556369371646,0.6391013464520303
scale(proportion_no_high_school),0.1152552876646939,0.03358305681207372,3.4319474939296626,5.992635676490954e-4
scale(proportion_black),-0.09774372786790764,0.02936940786559717,-3.3280796233690157,8.744686930948434e-4
scale(proportion_hispanic),-0.0013900040578256178,0.0462231058314018,-0.030071628308483644,0.9760099278239639
scale(proportion_65_and_over),0.16968518718643782,0.038002370485602635,4.465121123186876,8.002346686734524e-6
scale(proportion_15_to_44),-0.09513659382126251,0.04342763385778493,-2.1906925468887395,0.028474048805513723
scale(proportion_45_to_64),-0.1479805638193642,0.03418220579475467,-4.329169530717415,1.4967268464227537e-5
scale(days_since_social_distancing),-0.05322506728247116,0.10326808039835146,-0.5154067653543876,0.6062688058910657
scale(days_since_covid),0.06490159948814096,0.03571923881029683,1.8169927929548066,0.06921821689295933
scale(hospital_beds/population),0.10786751354086017,0.02029666109571143,5.314544743699345,1.0692430784918707e-7
scale(proportion_obsese),-0.007397481157526393,0.023600810413174998,-0.31344182797200887,0.7539450099272091
scale(proportion_smoke),0.10313912910940516,0.039481584962067474,2.6123350723760868,0.008992606967927724
scale(summer_mean_maximum_temperature),0.2461586539230508,0.056169459813368586,4.3824287208912045,1.1736356977201523e-5
scale(winter_mean_maximum_temperature),-0.35502231717998506,0.07625312855372113,-4.655839359166334,3.2266344952730902e-6
scale(summer_mean_relative_humidity),0.19072065996356183,0.05498810491583902,3.468398488281523,5.235702895728444e-4
scale(winter_mean_relative_humidity),-0.14321710485350106,0.03550720861219965,-4.033465610256228,5.496022716453341e-5
