variable,estimate,standard_error,z_value,p_value
(Intercept),-8.26072553318415,0.11142059063460909,-74.14002641822499,0
PM2.5_concentration,0.027854598767406185,0.011196173748912469,2.4878676762328578,0.012851153840951443
"factor(population_density_quantile)(14.3,42.1]",0.0020526541533602664,0.038535705286481446,0.05326629260060149,0.9575197366658551
"factor(population_density_quantile)(383,7.94e+04]",-0.009957860288176015,0.0366537921643988,-0.27167339858078626,0.785873157090028
"factor(population_density_quantile)(42.1,107]",-0.006473505899785331,0.03351063726258042,-0.1931776423426587,0.8468198477623873
"factor(population_density_quantile)[0.218,14.3]",-0.036184739894063456,0.054953322103580775,-0.6584631921953568,0.5102405412730809
scale(proportion_poor),0.0273707775099294,0.02145101453318838,1.2759665734029566,0.2019673355597204
scale(log(median_house_value)),-0.1327656383700765,0.02741471870197688,-4.84285977227637,1.2798361394320748e-6
scale(log(median_household_income)),0.028870037455083698,0.03210516350172775,0.8992334660912114,0.3685283181296186
scale(proportion_owner_occupied),0.022969217069027242,0.01655368037191442,1.387559536790239,0.16527120995897226
scale(proportion_no_high_school),0.025522933834192085,0.02140909450875805,1.192153821533701,0.23320093647006568
scale(proportion_black),-0.09674235712817514,0.01813719689967541,-5.33391999123671,9.611488629046418e-8
scale(proportion_hispanic),0.002646943901941283,0.029172927073982575,0.0907328872152126,0.9277048381811673
scale(proportion_65_and_over),0.18791421515399342,0.02515612790523662,7.469918099552846,8.024474933614905e-14
scale(proportion_15_to_44),-0.06879487069258915,0.032541303661303325,-2.1140785079977285,0.03450856248932895
scale(proportion_45_to_64),-0.08697426382180774,0.024186109900066775,-3.596041867880854,3.230958209891967e-4
scale(days_since_social_distancing),0.0861776260179816,0.05653523006040866,1.5243172429987395,0.127429481831611
scale(days_since_covid),0.057142211242274976,0.025963193443008802,2.2008930206411823,0.027743598146438515
scale(hospital_beds/population),0.045057710909361816,0.013303361493776582,3.3869417838822296,7.067638337848359e-4
scale(proportion_obsese),0.006029822962933091,0.015641134045582768,0.38551059951026895,0.6998591549363318
scale(proportion_smoke),0.12413272308681327,0.026140394949803438,4.7486934809202905,2.0473496406544942e-6
scale(summer_mean_maximum_temperature),0.1608131107710645,0.036072331874766425,4.458073609695236,8.269950521511816e-6
scale(winter_mean_maximum_temperature),-0.14726405402404372,0.048940850740491,-3.0090211305257397,0.0026209088668809463
scale(summer_mean_relative_humidity),-0.003566563032585496,0.03288873169316147,-0.10844331322533453,0.9136440447114367
scale(winter_mean_relative_humidity),-0.09111030667178985,0.021565434731818565,-4.2248305125684205,2.3912067302249298e-5
