variable,estimate,standard_error,z_value,p_value
(Intercept),-10.05485638872798,0.23985590230136064,-41.920404260449764,0
PM2.5_concentration,-0.009686543356274573,0.01978567602149817,-0.48957353520545055,0.6244357073984497
"factor(population_density_quantile)(14.3,42.1]",-0.11170602634988454,0.06672373064299798,-1.6741573840881605,0.09409967239688521
"factor(population_density_quantile)(383,7.94e+04]",-0.1799596134843672,0.05967293048051314,-3.015766312048895,0.002563307305832717
"factor(population_density_quantile)(42.1,107]",-0.15213858450726256,0.05755034399355989,-2.643573851170854,0.008203586740164116
"factor(population_density_quantile)[0.218,14.3]",-0.17666155027181163,0.10017507569411467,-1.763527993841991,0.07781148014426083
scale(proportion_poor),-0.016280279788800145,0.03785041131948751,-0.43012160822723067,0.6671071823716552
scale(log(median_house_value)),0.019136121140180668,0.04776396114977827,0.4006393247028571,0.6886856886203672
scale(log(median_household_income)),-0.10865712818760465,0.05674781238484139,-1.9147368615856881,0.05552607010187239
scale(proportion_owner_occupied),0.017842217668165693,0.02770058169475353,0.6441098553372616,0.519504200034384
scale(proportion_no_high_school),0.04670418261558096,0.03729586362351615,1.2522617276553045,0.21047450986814262
scale(proportion_black),-0.07795564924661545,0.02985684669110853,-2.610980658913016,0.009028299963236258
scale(proportion_hispanic),-0.0836890354657598,0.05056707880062021,-1.6550102843736614,0.09792241177235558
scale(proportion_65_and_over),0.0975951308403275,0.04913422914500656,1.9862961633589802,0.04700044841048206
scale(proportion_15_to_44),-0.010290928442257593,0.06889208230820541,-0.1493775205722282,0.8812557486928185
scale(proportion_45_to_64),0.041360481745760465,0.04858881485055271,0.8512346282364608,0.3946390304883528
scale(days_since_social_distancing),0.09240184685354544,0.18123738287739552,0.509838783735108,0.6101644119344594
scale(days_since_covid),0.03523977549803268,0.050342841964165295,0.6999957515929836,0.483929957613694
scale(hospital_beds/population),0.05848412833952937,0.025063559979418452,2.3334326164182193,0.01962545108027386
scale(proportion_obsese),0.05990883579692391,0.02734926178597614,2.190510159497004,0.028487258810015383
scale(proportion_smoke),0.07828725747138703,0.04934824222233225,1.5864244387606292,0.11264306025029022
scale(summer_mean_maximum_temperature),0.04620823101343793,0.0635249270267253,0.7274031341113995,0.4669790351340712
scale(winter_mean_maximum_temperature),0.5395170849684228,0.09341551311829085,5.775454921338807,7.674544567987184e-9
scale(summer_mean_relative_humidity),-0.15960009868147776,0.0638944330088991,-2.4978717419598815,0.012494138925721942
scale(winter_mean_relative_humidity),0.02332170816259547,0.03737741732953455,0.623951835863398,0.5326592164705024
