variable,estimate,standard_error,z_value,p_value
(Intercept),-6.342671510777215,0.07480588491192898,-84.78840292103511,0
PM2.5_concentration,0.009019173698229662,0.007953700274560964,1.1339594637575794,0.2568115520326039
"factor(population_density_quantile)(186,7.22e+04]",0.08924565749956677,0.02977009805183802,2.997828806078007,0.0027191036653449524
"factor(population_density_quantile)(33,67]",0.0055886405572641955,0.0205118840874654,0.272458665105238,0.7852693698752357
"factor(population_density_quantile)(67,186]",0.031894403320744016,0.02339199550527609,1.3634750961520234,0.17273282793614797
"factor(population_density_quantile)[0.0385,12.5]",-0.040510658261790206,0.0276739668712998,-1.46385440331661,0.14323373404794446
scale(proportion_poor),-0.03177354258628658,0.017523063337927726,-1.8132413250778165,0.06979460861365236
scale(log(median_house_value)),-0.08674708957363551,0.017539850846553927,-4.945714210031541,7.586519306977388e-7
scale(log(median_household_income)),-0.006898314159793069,0.021787722618963324,-0.31661474126667105,0.7515359489255705
scale(proportion_owner_occupied),0.005293164436438275,0.011254757026970076,0.4703046386300586,0.638137383881864
scale(proportion_no_high_school),0.11518705671634565,0.013219554159284304,8.713384379566836,2.949344782441698e-18
scale(proportion_black),0.03194642688080327,0.010791549679118396,2.960318752238103,0.0030732089290486314
scale(proportion_hispanic),0.041231088511965976,0.012748629875577382,3.234158408736345,0.0012200176662736785
scale(proportion_65_and_over),0.18632537752846687,0.01594776738828153,11.683477253711347,1.5482949050742054e-31
scale(proportion_15_to_44),-0.052850855017275364,0.01792131067850503,-2.949050767847305,0.0031875160957713245
scale(proportion_45_to_64),-0.0899229466465476,0.014013221093555352,-6.417007627739703,1.3897896226176942e-10
scale(days_since_social_distancing),0.0014935208648861784,0.04804378801351676,0.03108665920484845,0.9752004289409812
scale(days_since_covid),0.07457128658294468,0.015250128578941815,4.88987920311155,1.0089787580342017e-6
scale(hospital_beds/population),0.030741299509301673,0.00761388577226532,4.037530957094379,5.401671845604825e-5
scale(proportion_obsese),0.0024819161615045778,0.008615912082487492,0.28806191819775695,0.773299342476752
scale(proportion_smoke),0.07287991048949721,0.017803029375252247,4.093680291894962,4.2457964949530494e-5
scale(summer_mean_maximum_temperature),0.1800891027916036,0.020757401890751936,8.675898059854921,4.10299582278652e-18
scale(winter_mean_maximum_temperature),-0.21487460168964903,0.029323262549890202,-7.32778630358966,2.3398542152761593e-13
scale(summer_mean_relative_humidity),0.05144657765929815,0.020605546691788774,2.4967344195628356,0.01253427917666973
scale(winter_mean_relative_humidity),-0.06285261554471085,0.012443935980772154,-5.05086297790571,4.398184917685818e-7
