variable,estimate,standard_error,z_value,p_value
(Intercept),-6.548049959155098,0.08988393629373641,-72.85005785412406,0
PM2.5_concentration,-0.0016822153556599084,0.009494629475771038,-0.1771754611333371,0.8593705698973911
"factor(population_density_quantile)(186,7.22e+04]",0.10201420159927252,0.035779122180566655,2.8512214772748474,0.00435516224796254
"factor(population_density_quantile)(33,67]",0.011140836339790454,0.024632489483626178,0.45228219206978826,0.6510657031606621
"factor(population_density_quantile)(67,186]",0.023839133838920397,0.02809249209559678,0.8485944841702722,0.39610697726888305
"factor(population_density_quantile)[0.0385,12.5]",-0.02120340014962732,0.03286395544468351,-0.6451871012701683,0.5188059440398611
scale(proportion_poor),-0.032104972114094056,0.020963275158029458,-1.5314864624956779,0.12564920965408827
scale(log(median_house_value)),-0.09551303993103794,0.02093981242744336,-4.561313061518172,5.083472219274233e-6
scale(log(median_household_income)),0.003544332161749839,0.02596871485236792,0.13648469637020386,0.891438121866412
scale(proportion_owner_occupied),0.003789587621929722,0.013455134445448137,0.28164621002443696,0.7782148034480371
scale(proportion_no_high_school),0.1395354585556704,0.015862600229601304,8.796506029023057,1.411419876820703e-18
scale(proportion_black),0.030270462516839944,0.012958051611025014,2.336035032541862,0.019489415773780192
scale(proportion_hispanic),0.03802319056003978,0.015231714936082677,2.496317106747184,0.012549036276926244
scale(proportion_65_and_over),0.20434791022691534,0.018944082917182706,10.786899060791548,3.9695835100081645e-27
scale(proportion_15_to_44),-0.03333605989003094,0.020618886608752565,-1.6167730354499368,0.1059272819476397
scale(proportion_45_to_64),-0.10781069827715994,0.016365883318604647,-6.587527002260937,4.472126714146488e-11
scale(days_since_social_distancing),0.021681760708605825,0.05827108888659721,0.3720843581763373,0.7098300419629958
scale(days_since_covid),0.05168877753788707,0.015199578577165723,3.400671753856318,6.72204924628913e-4
scale(hospital_beds/population),0.038684653475021896,0.009111648578480258,4.245626150067582,2.1798382421569438e-5
scale(proportion_obsese),-0.0021977435472168233,0.010312759937512822,-0.21310915414820214,0.8312418246707495
scale(proportion_smoke),0.06618500663168891,0.021223582001947888,3.11846542330199,0.0018179547149398008
scale(summer_mean_maximum_temperature),0.20842466383524183,0.024937599418292777,8.357847936331577,6.387270262687193e-17
scale(winter_mean_maximum_temperature),-0.2738886411493147,0.03499762436404501,-7.825920933956182,5.039540036331295e-15
scale(summer_mean_relative_humidity),0.06451008517450937,0.024717637259605896,2.6098807299811444,0.00905737952505764
scale(winter_mean_relative_humidity),-0.07224156024727743,0.014926543944729417,-4.839804881476668,1.2996666646468075e-6
