variable,estimate,standard_error,z_value,p_value
(Intercept),-6.25519399292449,0.070834779024815,-88.30681875541896,0
PM2.5_concentration,0.012638183198384185,0.007514268894706153,1.6818912625402398,0.09258992728759052
"factor(population_density_quantile)(186,7.22e+04]",0.07357987282507615,0.02805611796558505,2.6225963590305925,0.008726258775528704
"factor(population_density_quantile)(33,67]",0.007780706190791615,0.019334036167726804,0.40243569026624154,0.6873634081938399
"factor(population_density_quantile)(67,186]",0.032690797192380425,0.022037877509685,1.4833913646182024,0.13797046039867314
"factor(population_density_quantile)[0.0385,12.5]",-0.049923493070328354,0.026318150516837786,-1.8969225454649017,0.05783816138579895
scale(proportion_poor),-0.04165000667713745,0.01657190182966809,-2.513290695614242,0.011961073004636795
scale(log(median_house_value)),-0.08060389610101344,0.016518431551163143,-4.879633750417287,1.062830256972902e-6
scale(log(median_household_income)),-0.029494856037113982,0.02059789168308045,-1.4319356801619503,0.15216222978579327
scale(proportion_owner_occupied),0.0027640228573273026,0.010624416759895946,0.26015760862852044,0.794742202034171
scale(proportion_no_high_school),0.09682461158868043,0.012453604298710829,7.7748264089861525,7.555093769909462e-15
scale(proportion_black),0.012122603132670658,0.0101780615621128,1.191052250832938,0.2336330732337492
scale(proportion_hispanic),0.027563942183610433,0.012043690127989257,2.288662518770096,0.022098968361119298
scale(proportion_65_and_over),0.16794710186015524,0.01505790951697849,11.153414202070154,6.891048978668592e-29
scale(proportion_15_to_44),-0.06083996451006053,0.01705149286351152,-3.5680139561417485,3.596973497338505e-4
scale(proportion_45_to_64),-0.07551185057737557,0.01331479857884537,-5.671272466513256,1.4174076139639265e-8
scale(days_since_social_distancing),-0.005942797502735931,0.0457706868276777,-0.12983850395581784,0.8966941989927774
scale(days_since_covid),0.0719509754928388,0.016874246556193986,4.263951889835813,2.0084270612432744e-5
scale(hospital_beds/population),0.02896544370958064,0.007229999283746668,4.006285833899892,6.168100067820701e-5
scale(proportion_obsese),0.00985267293529986,0.008132485545380127,1.21152049767822,0.22569598365635726
scale(proportion_smoke),0.07980987689416785,0.016867333128113483,4.731623919915675,2.2273078040300284e-6
scale(summer_mean_maximum_temperature),0.149679985764976,0.019607921042140177,7.633648944387968,2.282007829488801e-14
scale(winter_mean_maximum_temperature),-0.12434332106846455,0.027633061902141386,-4.499802501395212,6.801662588942644e-6
scale(summer_mean_relative_humidity),0.03493999271575251,0.019491079360703552,1.7926145632650747,0.07303457613921366
scale(winter_mean_relative_humidity),-0.05091089038810743,0.011737790006610002,-4.337348884196901,1.4421161866282528e-5
