variable,estimate,standard_error,z_value,p_value
(Intercept),-11.695226853107378,0.30341639303785506,-38.54513836913304,0
PM2.5_concentration,0.06426478772292776,0.035543776420133566,1.8080461390288667,0.07059931990064586
"factor(population_density_quantile)(186,7.22e+04]",0.002884795079104489,0.14575267756691615,0.019792398515492506,0.9842089818030105
"factor(population_density_quantile)(33,67]",-0.103115368517708,0.11506632490060541,-0.8961385410264847,0.37017877507059016
"factor(population_density_quantile)(67,186]",-0.14126766915368644,0.12299398444588726,-1.1485738086307702,0.2507317621071979
"factor(population_density_quantile)[0.0385,12.5]",0.26270200527199034,0.18807472352784582,1.3967959135832275,0.16247495149798766
scale(proportion_poor),0.3875438522472729,0.09585924444671663,4.042842758506084,5.280703581596199e-5
scale(log(median_house_value)),0.1174344350571331,0.09424897631175139,1.2460022342172732,0.21276357494452994
scale(log(median_household_income)),0.5341982260051032,0.12627129067613166,4.230559639841234,2.3311062657046338e-5
scale(proportion_owner_occupied),-0.026765117591938843,0.05547136591091529,-0.4825033087326984,0.6294484485176441
scale(proportion_no_high_school),0.3762524655533075,0.07271019526608143,5.174686495840364,2.282939792841769e-7
scale(proportion_black),0.3576135855608046,0.051325087952896184,6.9676175886733205,3.2235299821086182e-12
scale(proportion_hispanic),-0.10156725788535606,0.06638296407967463,-1.5300199274538613,0.12601179644859486
scale(proportion_65_and_over),0.3283840703749893,0.09208181329247715,3.56622071865539,3.621663790541681e-4
scale(proportion_15_to_44),0.1096588792841409,0.13977178870586288,0.7845565997220522,0.4327135845719307
scale(proportion_45_to_64),0.09846553148202382,0.082864196823545,1.188275941317588,0.23472471304889328
scale(days_since_social_distancing),0.10761603044952478,0.14256363857994298,0.7548631019906158,0.45033112705859113
scale(days_since_covid),1.0770762110102987,0.08898581631685036,12.1039088653766,1.006994718520425e-33
scale(hospital_beds/population),-0.00686055059590197,0.04922056510883023,-0.13938382423551612,0.8891468539734646
scale(proportion_obsese),-7.569850960204388e-4,0.045351001156899245,-0.016691695369668344,0.9866825723745203
scale(proportion_smoke),-0.09231625254953219,0.08931111958810108,-1.0336479150109263,0.3013007907180757
scale(summer_mean_maximum_temperature),-0.028754893538747127,0.09425778215922763,-0.3050665194962057,0.7603154900683625
scale(winter_mean_maximum_temperature),0.13854089512924145,0.13262152082701398,1.0446335878620217,0.29619234979879716
scale(summer_mean_relative_humidity),-0.18199079979592472,0.08888238697452934,-2.0475462686221184,0.04060447881729596
scale(winter_mean_relative_humidity),0.020626438038458535,0.055949593552992935,0.36866108810821124,0.7123803560004864
