variable,estimate,standard_error,z_value,p_value
(Intercept),-6.116925150386665,0.06756897437075401,-90.52860735790986,0
PM2.5_concentration,0.012701686210429941,0.007063228730312104,1.7982832915944222,0.07213212613635213
"factor(population_density_quantile)(186,7.22e+04]",0.05742112804630826,0.02631793785096958,2.1818247452162294,0.02912246956395108
"factor(population_density_quantile)(33,67]",0.007742270559581553,0.018142956042774695,0.42673699596295156,0.6695709008340289
"factor(population_density_quantile)(67,186]",0.035089698346374626,0.020671879501236202,1.6974604725359501,0.08960963803755047
"factor(population_density_quantile)[0.0385,12.5]",-0.04483567249713858,0.024633158072441045,-1.8201349727585112,0.06873845288086508
scale(proportion_poor),-0.05239645685985592,0.015577536207356293,-3.3635907605923174,7.693553423484873e-4
scale(log(median_house_value)),-0.07493720463241305,0.01549454983473238,-4.836358941157154,1.3223903734593461e-6
scale(log(median_household_income)),-0.05764508561107525,0.01932893454535568,-2.982320907332479,0.002860719663973105
scale(proportion_owner_occupied),0.0038586491524646186,0.009973759567048265,0.38688010539305456,0.6988449701120577
scale(proportion_no_high_school),0.08934735167904546,0.011686373724622267,7.645429949822471,2.0824829981439915e-14
scale(proportion_black),-0.004752278386905157,0.009547419552328023,-0.4977552689350884,0.6186565474036223
scale(proportion_hispanic),0.013828043540687068,0.011346415451222383,1.2187147209736033,0.2229524886519822
scale(proportion_65_and_over),0.1452085113229167,0.014058721857274449,10.328713577029836,5.225668118925827e-25
scale(proportion_15_to_44),-0.06159699286729807,0.01605005381311048,-3.837806002680352,1.2413849115804778e-4
scale(proportion_45_to_64),-0.05915352498712874,0.012566848505455985,-4.707108943140901,2.5125464788003876e-6
scale(days_since_social_distancing),-0.007065849751687441,0.04490282271480516,-0.15735869872959501,0.8749621615164908
scale(days_since_covid),0.06390024861689524,0.01712363825340961,3.7316981164427254,1.901933445864269e-4
scale(hospital_beds/population),0.025715955071615636,0.006791215075020611,3.7866500747714267,1.5269189033749076e-4
scale(proportion_obsese),0.01441302973039504,0.007630410984507748,1.8888929783281985,0.05890617053782264
scale(proportion_smoke),0.07892374693548085,0.015890900976728083,4.966599883232747,6.813696630741065e-7
scale(summer_mean_maximum_temperature),0.14201974311641105,0.018331247544180754,7.747412868334493,9.378364256469885e-15
scale(winter_mean_maximum_temperature),-0.09274091496923934,0.026063938423969795,-3.5582080290655465,3.7339354146783294e-4
scale(summer_mean_relative_humidity),0.016979039797534918,0.01843038229453623,0.9212527188092257,0.3569184999613265
scale(winter_mean_relative_humidity),-0.0331375205127255,0.011035336118651826,-3.0028555683697533,0.00267459331169844
