variable,estimate,standard_error,z_value,p_value
(Intercept),-9.244763807901874,0.20323122796726686,-45.48889410534324,0
PM2.5_concentration,0.06057532846404439,0.02384286675896283,2.540605921109439,0.011066056892877778
"factor(population_density_quantile)(186,7.22e+04]",0.36236761079425356,0.09071443372297987,3.994597066006468,6.480436837838275e-5
"factor(population_density_quantile)(33,67]",-0.0054724599442204525,0.06293524642240376,-0.08695381769844568,0.9307082211394351
"factor(population_density_quantile)(67,186]",0.11086985698734485,0.07129046469761313,1.5551849389341528,0.1199020302199088
"factor(population_density_quantile)[0.0385,12.5]",-0.04186018326959734,0.09310570061691727,-0.4495984992565682,0.6529999704096349
scale(proportion_poor),0.27972075564121607,0.05487760331654609,5.097175144980826,3.447593314316106e-7
scale(log(median_house_value)),0.17279846156855388,0.056423009065664796,3.0625531043098384,0.0021945753235345527
scale(log(median_household_income)),0.2419383336918628,0.07031886904098782,3.44058909068689,5.804493085951632e-4
scale(proportion_owner_occupied),0.044466550056479745,0.034984020585932134,1.2710531640368619,0.20370973587255944
scale(proportion_no_high_school),0.37404585529683887,0.04248117348712177,8.804979349504821,1.308766756354556e-18
scale(proportion_black),0.28619578511791666,0.031222395983882906,9.166362032742516,4.892516911985483e-20
scale(proportion_hispanic),0.07623105228878782,0.03925475039618798,1.9419573814482998,0.05214225988796895
scale(proportion_65_and_over),0.13570263660783594,0.052221514653043324,2.598596335426812,0.009360577566682737
scale(proportion_15_to_44),-0.1406104175371299,0.0647911971655307,-2.1702086655058057,0.029991041920704984
scale(proportion_45_to_64),-0.11400108778206682,0.04594446108828734,-2.4812803345979217,0.013091137098010767
scale(days_since_social_distancing),0.1060893977036411,0.1012668414897594,1.0476222635458556,0.29481267580042986
scale(days_since_covid),0.4013640243921831,0.04911364261648007,8.172149386808169,3.0294308543036044e-16
scale(hospital_beds/population),-0.010481746882708434,0.028119197976475115,-0.372761232076306,0.7093261588843519
scale(proportion_obsese),0.00986259959260301,0.026193363077489915,0.37653048077200685,0.7065225595274873
scale(proportion_smoke),0.00455986712505775,0.052678807101932464,0.08655980224143071,0.9310214190862002
scale(summer_mean_maximum_temperature),0.1738617315210516,0.06287483751696993,2.7652036710890315,0.005688726478647711
scale(winter_mean_maximum_temperature),-0.06377019883955043,0.08478911938917083,-0.752103563510946,0.45198878112870583
scale(summer_mean_relative_humidity),-0.030265554892170424,0.060431433801823024,-0.5008247031076964,0.6164944984891485
scale(winter_mean_relative_humidity),-0.007976029117503324,0.037228040554519504,-0.21424788945909296,0.8303537526096242
