variable,estimate,standard_error,z_value,p_value
(Intercept),-6.356529314536567,0.07529156402185035,-84.42551827840686,0
PM2.5_concentration,0.009397092929278579,0.008008898968436534,1.1733314362327438,0.2406629205491672
"factor(population_density_quantile)(186,7.22e+04]",0.08815418501477178,0.029990697381321606,2.9393842995353205,0.0032886502970824213
"factor(population_density_quantile)(33,67]",0.0045048016231626405,0.020659193537435293,0.21805312075709818,0.8273877226960222
"factor(population_density_quantile)(67,186]",0.029534305954353506,0.02356759737378979,1.2531742411383635,0.21014230217529328
"factor(population_density_quantile)[0.0385,12.5]",-0.041405402682074405,0.027886891341860696,-1.484762219441836,0.13760682323685972
scale(proportion_poor),-0.03252615570327802,0.0176582427208772,-1.8419814597305657,0.06547786188185882
scale(log(median_house_value)),-0.08853994771339838,0.017662804805037038,-5.012790929340325,5.364617610753905e-7
scale(log(median_household_income)),-0.004330952558767205,0.02193046267749168,-0.19748569022268173,0.8434474784847832
scale(proportion_owner_occupied),0.0048526321721892515,0.01133215975617821,0.4282177693041816,0.6684925804878096
scale(proportion_no_high_school),0.1169840592808164,0.013321076122643575,8.78187754531057,1.6076807037448894e-18
scale(proportion_black),0.033019450019977026,0.010863637000093514,3.0394471041045272,0.0023701281945067943
scale(proportion_hispanic),0.04182726547206226,0.012836798886139283,3.258387534389578,0.001120472789544408
scale(proportion_65_and_over),0.18761840145257586,0.01605230165268619,11.687943916826395,1.4689991262930139e-31
scale(proportion_15_to_44),-0.05312143066098312,0.01800368915274721,-2.9505858610582174,0.0031717187530878
scale(proportion_45_to_64),-0.09210402523474022,0.014084775502792832,-6.539261148782752,6.182349078781021e-11
scale(days_since_social_distancing),0.0034514435146205218,0.0483210562259139,0.07142731935502605,0.9430576674319909
scale(days_since_covid),0.07283138730673451,0.015225286384114292,4.783580779322817,1.721996414997897e-6
scale(hospital_beds/population),0.03134771819471045,0.007666627954315281,4.088853454414193,4.335106057384667e-5
scale(proportion_obsese),0.00180425024501738,0.008675579419471113,0.2079688465496604,0.8352532923599074
scale(proportion_smoke),0.07317328299419794,0.017916079428624755,4.084224078471545,4.422434015089905e-5
scale(summer_mean_maximum_temperature),0.18457029730192331,0.020988708139068106,8.79379026469793,1.4459738228561292e-18
scale(winter_mean_maximum_temperature),-0.22444078480587973,0.02954933341341854,-7.595460163712517,3.0670057563172684e-14
scale(summer_mean_relative_humidity),0.05449080646053302,0.020772416892652443,2.6232290032561085,0.008710070593071386
scale(winter_mean_relative_humidity),-0.06355448238623973,0.01253658915650552,-5.069519435695942,3.9882141185822374e-7
