variable,estimate,standard_error,z_value,p_value
(Intercept),-5.72308429944138,0.05607321794764963,-102.0644883406637,0
PM2.5_concentration,0.006483633604604976,0.006000188217407749,1.080571703700003,0.2798876751121829
"factor(population_density_quantile)(186,7.22e+04]",0.06848293433875659,0.022349151570871716,3.0642297145638557,0.0021823127049687414
"factor(population_density_quantile)(33,67]",0.005901495521767712,0.01539704749456779,0.3832874792293659,0.701506621846156
"factor(population_density_quantile)(67,186]",0.04273216686798174,0.017555699812482242,2.434090769631344,0.014929250749990497
"factor(population_density_quantile)[0.0385,12.5]",-0.0519056916941475,0.020813834539722076,-2.493807260506866,0.012638114878185117
scale(proportion_poor),-0.05198098872523557,0.013266500625667416,-3.9182140182969682,8.92074850576999e-5
scale(log(median_house_value)),-0.08094340480271858,0.013171235152960242,-6.145468049329186,7.972806142521907e-10
scale(log(median_household_income)),-0.08094622802717108,0.016446042534469116,-4.921927439839499,8.569598932149296e-7
scale(proportion_owner_occupied),0.007498183642019676,0.008487112561279197,0.8834787553341384,0.37697765600502936
scale(proportion_no_high_school),0.07632555570738095,0.00996834541404188,7.656792831422673,1.9063377785601254e-14
scale(proportion_black),-0.03706522189677016,0.008170278449432841,-4.536592250334275,5.717048814698136e-6
scale(proportion_hispanic),0.002254515984386389,0.009740529795643469,0.23145722375334654,0.8169596136880919
scale(proportion_65_and_over),0.11740813159422331,0.011869124928133969,9.891894499814814,4.5140319729349305e-23
scale(proportion_15_to_44),-0.07366997520055008,0.013603413090818924,-5.415550840712958,6.11003070345583e-8
scale(proportion_45_to_64),-0.03728102009415389,0.010677302461721164,-3.491614125178978,4.801113088436628e-4
scale(days_since_social_distancing),0.013182420353373813,0.03581729993179757,0.3680461782009101,0.7128388018582239
scale(days_since_covid),0.05769781344503869,0.016308226168441332,3.537957644755499,4.0323473558049553e-4
scale(hospital_beds/population),0.02115818499425451,0.0057072690600188354,3.707234541030151,2.0953486969653573e-4
scale(proportion_obsese),0.017898171017777322,0.006498749367194788,2.754094673680752,0.005885474046204211
scale(proportion_smoke),0.0830957707226148,0.013553198906958656,6.131081768448828,8.728352741325442e-10
scale(summer_mean_maximum_temperature),0.11785757363797358,0.015505641550346162,7.600947903722334,2.9396944417729845e-14
scale(winter_mean_maximum_temperature),-0.09703603313784616,0.02216651968670937,-4.377594431119792,1.1999637590639692e-5
scale(summer_mean_relative_humidity),0.007073203701124942,0.015458860303705562,0.4575501403185241,0.6472756716570982
scale(winter_mean_relative_humidity),-0.04376791506473668,0.009374540182487796,-4.668806598802336,3.029544025981201e-6
