variable,estimate,standard_error,z_value,p_value
(Intercept),-5.708060326089998,0.05546899647029711,-102.90541905056072,0
PM2.5_concentration,0.006020489654589459,0.005936044300794439,1.0142258631364525,0.3104749902652985
"factor(population_density_quantile)(186,7.22e+04]",0.06745300636261539,0.022119745841109078,3.049447622370751,0.0022926260639723386
"factor(population_density_quantile)(33,67]",0.004974694245435129,0.015247976968896525,0.3262527386802015,0.7442331426028119
"factor(population_density_quantile)(67,186]",0.04252804522102957,0.017386281207652617,2.446069099717008,0.014442331796187898
"factor(population_density_quantile)[0.0385,12.5]",-0.051537922860739105,0.020604272093872073,-2.5013221833770594,0.012373055931679767
scale(proportion_poor),-0.050729106664841185,0.013135068645297763,-3.862112032661645,1.1241099261234268e-4
scale(log(median_house_value)),-0.08081116653579772,0.013042551522812862,-6.195962990404912,5.792973861402977e-10
scale(log(median_household_income)),-0.08202023937255021,0.016285162670006157,-5.036501079821218,4.7411843703073195e-7
scale(proportion_owner_occupied),0.0075324529910526135,0.008398862284610755,0.8968420645322802,0.3698031984497886
scale(proportion_no_high_school),0.07491173286015845,0.009864493284462435,7.594078144708349,3.099912930149757e-14
scale(proportion_black),-0.03808401931482044,0.008084362965332851,-4.710825018388129,2.4671599905110584e-6
scale(proportion_hispanic),0.0024067523439361815,0.009640974222277329,0.24963787771311705,0.8028674035900512
scale(proportion_65_and_over),0.1166314842512574,0.011753018063656214,9.923534841822137,3.2889742963597957e-23
scale(proportion_15_to_44),-0.07500475714744087,0.013496066118986308,-5.557527392513582,2.7362305330133455e-8
scale(proportion_45_to_64),-0.03616629357737667,0.01058006657419174,-3.418342722492706,6.300371853028915e-4
scale(days_since_social_distancing),0.01470748922434141,0.03542235310367491,0.4152036196267146,0.6779928492858769
scale(days_since_covid),0.06434915118509538,0.016830538784376493,3.8233565787465826,1.3164718034009147e-4
scale(hospital_beds/population),0.020801240853584757,0.0056517910505111246,3.6804688403516934,2.3280550808171843e-4
scale(proportion_obsese),0.01728640784275199,0.006435871474584547,2.6859467146005853,0.007232462201247962
scale(proportion_smoke),0.08318294118389691,0.013416030150358643,6.20026492573686,5.636819485122642e-10
scale(summer_mean_maximum_temperature),0.11742052589608137,0.015335786909667479,7.656635201553369,1.908678032980965e-14
scale(winter_mean_maximum_temperature),-0.09680083474264403,0.021958055905932028,-4.408442858390438,1.0411648159054913e-5
scale(summer_mean_relative_humidity),0.008414952046998667,0.01529330638438531,0.5502375899295692,0.5821564242123975
scale(winter_mean_relative_humidity),-0.04571028570118549,0.00927365563575475,-4.929047130556438,8.26316406940984e-7
