variable,estimate,standard_error,z_value,p_value
(Intercept),-6.201921440970835,0.06900620885328432,-89.87483219309848,0
PM2.5_concentration,0.014798939704791996,0.007273307643045463,2.0346918391307613,0.041881889862866555
"factor(population_density_quantile)(186,7.22e+04]",0.0685506362417192,0.02712297838993988,2.5274007616783396,0.011491029395134805
"factor(population_density_quantile)(33,67]",0.009415752346331777,0.018700949265965,0.5034906096167043,0.614619380803314
"factor(population_density_quantile)(67,186]",0.036839834395871594,0.021312337762861892,1.7285684379527504,0.08388636250879358
"factor(population_density_quantile)[0.0385,12.5]",-0.04729759486597072,0.025448049409138127,-1.85859411483957,0.06308469192541716
scale(proportion_poor),-0.04434025187730532,0.01604329395970944,-2.763787286367741,0.005713477196922947
scale(log(median_house_value)),-0.07554348054652532,0.01597245835766237,-4.729608858882096,2.249528110908694e-6
scale(log(median_household_income)),-0.04606839827951195,0.019914030806119518,-2.313363815092386,0.020702644803135398
scale(proportion_owner_occupied),0.0057880578817992474,0.010273700798424223,0.5633858718843572,0.573172155511217
scale(proportion_no_high_school),0.09473188958771632,0.01204660095920309,7.863785802197191,3.7269462589333025e-15
scale(proportion_black),4.338035068254778e-5,0.00983131447783478,0.004412466998217897,0.9964793721314317
scale(proportion_hispanic),0.017843856493094553,0.011671405748690807,1.5288523831069891,0.12630104293541453
scale(proportion_65_and_over),0.15573174641525053,0.0145340027275781,10.714993614233427,8.656323274014992e-27
scale(proportion_15_to_44),-0.06049544806524786,0.016561593086733054,-3.6527553689088506,2.594413719336028e-4
scale(proportion_45_to_64),-0.0666306845844524,0.012926194648054156,-5.154702245991835,2.540342538967467e-7
scale(days_since_social_distancing),-0.0057938068465262236,0.04516214275701089,-0.12828901581793978,0.8979202573850862
scale(days_since_covid),0.06551772864155325,0.017253995394445377,3.7972496887674807,1.4631039666332117e-4
scale(hospital_beds/population),0.02954267614198425,0.0070026741605453986,4.218770638855962,2.456379957728705e-5
scale(proportion_obsese),0.012545288516650226,0.007866876506612953,1.5946975278059299,0.11077989115407509
scale(proportion_smoke),0.07757721406292102,0.01633841230083122,4.74814887973994,2.052869023702213e-6
scale(summer_mean_maximum_temperature),0.14560735407760442,0.018936409442793248,7.689279982959977,1.4796534547424522e-14
scale(winter_mean_maximum_temperature),-0.1011086432196329,0.026775538999395672,-3.7761571567957954,1.5926652382760835e-4
scale(summer_mean_relative_humidity),0.02609591996619229,0.018939175077216187,1.377880496895858,0.1682401873964762
scale(winter_mean_relative_humidity),-0.042522757386591344,0.011361774372066927,-3.7426158973139008,1.8211449237656726e-4
