variable,estimate,standard_error,z_value,p_value
(Intercept),-8.68630441862745,0.16006056298729818,-54.26886083936094,0
PM2.5_concentration,0.0735734338352323,0.019125285537144994,3.8469194978730377,1.1961224873475201e-4
"factor(population_density_quantile)(186,7.22e+04]",0.24775899994621603,0.07308137623838819,3.390179724284847,6.98468161537007e-4
"factor(population_density_quantile)(33,67]",-0.002464372020804385,0.05055725196026936,-0.048744184568042234,0.9611231635117841
"factor(population_density_quantile)(67,186]",0.04925590175644174,0.05725307970509699,0.8603188162130727,0.3896133234655658
"factor(population_density_quantile)[0.0385,12.5]",-0.03534239060301827,0.07188740408326007,-0.49163537136609736,0.6229771336494965
scale(proportion_poor),0.1970907063091166,0.04317039145333271,4.565413925471862,4.985097133226864e-6
scale(log(median_house_value)),0.1157651434487686,0.04436194960427206,2.6095594193096603,0.009065889999714347
scale(log(median_household_income)),0.17649957279642783,0.05479957128300512,3.22082032147513,0.0012782425939282327
scale(proportion_owner_occupied),0.04553734082706374,0.027958453474835224,1.6287503480137369,0.10336587960934274
scale(proportion_no_high_school),0.30290835955191886,0.03365083499453737,9.001510946194673,2.2263227145902915e-19
scale(proportion_black),0.19420854509401822,0.02561974855539414,7.58042354217908,3.4442869445821393e-14
scale(proportion_hispanic),0.09920498330909239,0.030526350730733315,3.249814698918951,0.001154802280848492
scale(proportion_65_and_over),0.1540233622005704,0.04169350575678587,3.6941811297674856,2.2059652126694314e-4
scale(proportion_15_to_44),-0.04442292211008126,0.051429139513169214,-0.8637694997542413,0.3877145259599229
scale(proportion_45_to_64),-0.05185225163715561,0.03659447239449936,-1.4169421840045355,0.1564998318163239
scale(days_since_social_distancing),0.0024829872307849474,0.07373708694454295,0.03367351944147701,0.9731374954177857
scale(days_since_covid),0.1446745386857614,0.03212595815119616,4.503353269803555,6.6889555779505666e-6
scale(hospital_beds/population),0.04171898457569322,0.021226172861446863,1.9654501472315573,0.04936216027449457
scale(proportion_obsese),0.008080717079297795,0.02103137165994005,0.3842220664422812,0.7008138645597497
scale(proportion_smoke),0.06485810995130763,0.04234807956414904,1.5315478439361179,0.12563405142181477
scale(summer_mean_maximum_temperature),0.1413449949604358,0.05099471652945194,2.7717576364759697,0.005575453170115629
scale(winter_mean_maximum_temperature),0.06325226105853506,0.06655062050787533,0.9504383366500698,0.3418895722001171
scale(summer_mean_relative_humidity),-0.05199359802512704,0.047174716252843946,-1.102149671583718,0.27039660785714864
scale(winter_mean_relative_humidity),0.002637375097518486,0.029587594377865595,0.08913786852139285,0.9289723424349818
