variable,estimate,standard_error,z_value,p_value
(Intercept),-5.855492449083507,0.06174379764039689,-94.83531419927522,0
PM2.5_concentration,0.005863745512753868,0.006416847362079948,0.9138047364824962,0.3608194571885204
"factor(population_density_quantile)(186,7.22e+04]",0.06781303227153812,0.02384074808466079,2.8444171311540862,0.004449275775304878
"factor(population_density_quantile)(33,67]",0.00615341484069438,0.01643502991339546,0.3744084965539981,0.7081004225601135
"factor(population_density_quantile)(67,186]",0.045874667460840395,0.018730951437038547,2.4491370667977876,0.014319894306603987
"factor(population_density_quantile)[0.0385,12.5]",-0.05592795479839196,0.022213555047293967,-2.517739942090226,0.011811049135089033
scale(proportion_poor),-0.05305251352448912,0.014157974812927502,-3.7471823636843467,1.7883207493280277e-4
scale(log(median_house_value)),-0.08014364221095331,0.014052322892437893,-5.703230905267751,1.1755756128856887e-8
scale(log(median_household_income)),-0.07768995191541708,0.01755736098804893,-4.424921944038153,9.64771604804383e-6
scale(proportion_owner_occupied),0.0103614670072233,0.009057639947227945,1.1439477686893909,0.2526452988495248
scale(proportion_no_high_school),0.08071797869012055,0.01062764847739757,7.595093012512422,3.075714308186175e-14
scale(proportion_black),-0.02521692191485173,0.008712314314722223,-2.8943999268070173,0.0037988397863032842
scale(proportion_hispanic),0.012253507317673188,0.010380806525335693,1.1804003174287978,0.23784103576843074
scale(proportion_65_and_over),0.12734149733579758,0.012751388386892316,9.986480959728057,1.746729495390509e-23
scale(proportion_15_to_44),-0.06698119883552656,0.014728508402549653,-4.5477245220521745,5.422905409666478e-6
scale(proportion_45_to_64),-0.042771134071802996,0.011476717867566546,-3.7267740276752077,1.9394619387307497e-4
scale(days_since_social_distancing),0.021691722551974896,0.041426430256780174,0.5236203654893643,0.600542613783495
scale(days_since_covid),0.05487008020016041,0.01611884637975643,3.4040947414866762,6.638372422205202e-4
scale(hospital_beds/population),0.023877137887397575,0.006073210329630943,3.9315512869531295,8.439948581246563e-5
scale(proportion_obsese),0.015582254096790342,0.006931234924026214,2.2481209001842526,0.024568481708008072
scale(proportion_smoke),0.08059945325664178,0.0144788401713381,5.566706469776092,2.595991437229268e-8
scale(summer_mean_maximum_temperature),0.12655289239457318,0.016542527692442896,7.650154483488409,2.0073800824221978e-14
scale(winter_mean_maximum_temperature),-0.10935709106140717,0.02375116999200439,-4.604282277387649,4.138907619140214e-6
scale(summer_mean_relative_humidity),0.006415567913213272,0.01665917525744354,0.3851071745191414,0.7001580126981465
scale(winter_mean_relative_humidity),-0.035055999812321374,0.010012740139104024,-3.501139480831299,4.632733086974094e-4
