variable,estimate,standard_error,z_value,p_value
(Intercept),-6.360124645450564,0.07559527357227387,-84.13389283352328,0
PM2.5_concentration,0.009159347771597487,0.008029977119932346,1.1406443175114123,0.2540179669911063
"factor(population_density_quantile)(186,7.22e+04]",0.0886142075036394,0.030058825124714524,2.9480263162641154,0.0031980983865678653
"factor(population_density_quantile)(33,67]",0.0039531468741045165,0.020709719160525858,0.19088365435874596,0.8486167466373755
"factor(population_density_quantile)(67,186]",0.028812607132000248,0.02362686271682545,1.2194851037705425,0.22266012632134016
"factor(population_density_quantile)[0.0385,12.5]",-0.04289266826830654,0.027959584693363296,-1.5340953286222407,0.12500620237997448
scale(proportion_poor),-0.032343572603909236,0.01770973262028064,-1.8263162576983445,0.06780263772557125
scale(log(median_house_value)),-0.08984262974265556,0.017705029025789642,-5.074413016312386,3.8869398327181056e-7
scale(log(median_household_income)),-0.0017161839521556853,0.021996748881717463,-0.07801989109318272,0.9378122304156822
scale(proportion_owner_occupied),0.0047855947826120114,0.011360371468112113,0.4212533715156139,0.6735700752331248
scale(proportion_no_high_school),0.11850390057639049,0.013358778937542403,8.870863207666156,7.258106730928629e-19
scale(proportion_black),0.03330797294563012,0.010888938472752827,3.058881545614019,0.002221649750811804
scale(proportion_hispanic),0.04117736929228581,0.012871703278398226,3.1990614141479794,0.0013787579456081488
scale(proportion_65_and_over),0.18886136341651494,0.016096622262563195,11.732981015263075,8.636258128187123e-32
scale(proportion_15_to_44),-0.0523302275903565,0.01804606329104251,-2.899814034029879,0.003733841134784432
scale(proportion_45_to_64),-0.09373592549827557,0.01410993669453276,-6.643256275883637,3.068276567240258e-11
scale(days_since_social_distancing),0.0036501555680579947,0.048638773229374675,0.07504620955064584,0.9401779456217829
scale(days_since_covid),0.07168749710734006,0.015130461217489635,4.737958484998123,2.158820231354668e-6
scale(hospital_beds/population),0.03144824498672666,0.0076808202424289125,4.0943862757009075,4.232881136309335e-5
scale(proportion_obsese),0.001930042627590238,0.00869314994853645,0.22201878939350098,0.8242992565074512
scale(proportion_smoke),0.07341579894457782,0.01796112285912588,4.087483812699156,4.360770927521891e-5
scale(summer_mean_maximum_temperature),0.18488318878346285,0.021045574499501587,8.784896263480066,1.5650890304367875e-18
scale(winter_mean_maximum_temperature),-0.22584086367385564,0.0296424053480013,-7.618844052042606,2.5595746711843906e-14
scale(summer_mean_relative_humidity),0.05695403683256665,0.020851831222788872,2.73136858936024,0.0063071888374811366
scale(winter_mean_relative_humidity),-0.06430080809136246,0.012573118518973834,-5.114149524187451,3.1515764612047425e-7
