variable,estimate,standard_error,z_value,p_value
(Intercept),-5.802858660325253,0.06096676835902135,-95.18068312483541,0
PM2.5_concentration,0.006540061470923695,0.006273479646686979,1.0424934548687819,0.2971829584022818
"factor(population_density_quantile)(186,7.22e+04]",0.07331520941057802,0.023280802979406486,3.1491701328098736,0.0016373484188658323
"factor(population_density_quantile)(33,67]",0.007340541666727683,0.01603595506516407,0.45775519056386055,0.6471283319706476
"factor(population_density_quantile)(67,186]",0.04731449147823163,0.018279843390341093,2.5883422777698515,0.009643910028969657
"factor(population_density_quantile)[0.0385,12.5]",-0.05818050158161729,0.021699787068470217,-2.6811554140157225,0.007336843298285161
scale(proportion_poor),-0.05518292295879917,0.013823464472118893,-3.9919748822807657,6.552531457080814e-5
scale(log(median_house_value)),-0.08135095820499276,0.013711602298775518,-5.933001587440851,2.974459735085149e-9
scale(log(median_household_income)),-0.07786203247284972,0.017146055057200495,-4.541104773844262,5.596021112683596e-6
scale(proportion_owner_occupied),0.007863923467590753,0.008857018830683495,0.8878747598850814,0.37460812301271357
scale(proportion_no_high_school),0.07824178626005163,0.010380332535913965,7.53750286798135,4.790561027448448e-14
scale(proportion_black),-0.030523559867709278,0.008503999986909774,-3.589317957983803,3.3154426001806776e-4
scale(proportion_hispanic),0.009031203309584056,0.010145380594471023,0.8901788578050817,0.3733698551607271
scale(proportion_65_and_over),0.12450065796593,0.012438642622532683,10.009183617864881,1.3889393080969722e-23
scale(proportion_15_to_44),-0.06970969074005953,0.01437097003838219,-4.850729669178762,1.2300810540821253e-6
scale(proportion_45_to_64),-0.040047065122178635,0.011217959537587202,-3.569906362025629,3.5710885546523215e-4
scale(days_since_social_distancing),0.030610649848529785,0.04152425044651229,0.7371752534813265,0.4610157803348505
scale(days_since_covid),0.054389445686122986,0.01609605988542624,3.3790533878025952,7.273588167950336e-4
scale(hospital_beds/population),0.02186685891968313,0.005908097645200387,3.7011674878879672,2.1460975470957158e-4
scale(proportion_obsese),0.017622003718551816,0.006761109503097614,2.6063775051237172,0.009150554770410128
scale(proportion_smoke),0.08149804339248863,0.01415386194045043,5.75800751309964,8.511256806936965e-9
scale(summer_mean_maximum_temperature),0.12499067733585882,0.016166028855110117,7.731687135789628,1.0613051717127939e-14
scale(winter_mean_maximum_temperature),-0.11334921656912963,0.02331248162974751,-4.862168617196559,1.1610665130552864e-6
scale(summer_mean_relative_humidity),0.006411009582574423,0.016337796871195503,0.3924035555783785,0.6947600593216554
scale(winter_mean_relative_humidity),-0.03977243662398068,0.00980202812311084,-4.057572180415069,4.9585494601483136e-5
