variable,estimate,standard_error,z_value,p_value
(Intercept),-9.293682843219454,0.21112174453473656,-44.020490943273415,0
PM2.5_concentration,0.05564878771200665,0.024798502286977258,2.244038251504817,0.024829940312018448
"factor(population_density_quantile)(186,7.22e+04]",0.3947679745411217,0.09467320577044955,4.16979620927066,3.0487213322698368e-5
"factor(population_density_quantile)(33,67]",0.002338525056219433,0.06552996206995111,0.03568634838706504,0.9715324560283004
"factor(population_density_quantile)(67,186]",0.1291307125591684,0.07419341048512698,1.74046066510252,0.08177816119872838
"factor(population_density_quantile)[0.0385,12.5]",-0.06078959147731788,0.09712009968428181,-0.6259218398141351,0.5313662087492418
scale(proportion_poor),0.25944765974325845,0.05710644907511322,4.543228723642087,5.5399084795882975e-6
scale(log(median_house_value)),0.19472482212512626,0.05893803698549234,3.303890527827691,9.535305878558073e-4
scale(log(median_household_income)),0.22826449351666225,0.07344178819953122,3.1081009751083277,0.0018829372277859892
scale(proportion_owner_occupied),0.04911403524715265,0.036519655138166324,1.3448658006582344,0.17866857616007492
scale(proportion_no_high_school),0.4066072035606098,0.04447343854460102,9.142697683536122,6.091348924684755e-20
scale(proportion_black),0.31162947943174,0.0326283150349664,9.550890969937605,1.2858561797152174e-21
scale(proportion_hispanic),0.04837282364235435,0.04114249549212913,1.1757386873046736,0.23969931389644597
scale(proportion_65_and_over),0.14530220736004784,0.05452029180443079,2.6651032588244385,0.00769646865064678
scale(proportion_15_to_44),-0.12364929264757807,0.06780493944905171,-1.8236030243856722,0.06821210902889123
scale(proportion_45_to_64),-0.12084764799070324,0.048129895204065326,-2.510864556806593,0.01204358958558053
scale(days_since_social_distancing),0.10717555146068293,0.10468946261994605,1.0237472690996812,0.3059546625061813
scale(days_since_covid),0.37927019207147156,0.05050511280518732,7.509540539676157,5.933524250450798e-14
scale(hospital_beds/population),-0.014177145400972322,0.02912267118263558,-0.4868078656680867,0.6263944957176797
scale(proportion_obsese),0.009145484879954402,0.02728398596162604,0.33519607042816996,0.737477186091604
scale(proportion_smoke),-0.011636483309241248,0.055317823147093784,-0.21035685511881158,0.8333891638536658
scale(summer_mean_maximum_temperature),0.1912369599769048,0.06527515949744808,2.9297049819446426,0.0033928395429217873
scale(winter_mean_maximum_temperature),-0.10250182595758903,0.08811690758388614,-1.1632481071808907,0.24472885327310676
scale(summer_mean_relative_humidity),-0.0371318931820622,0.0628911293978854,-0.5904154296092303,0.554912168667701
scale(winter_mean_relative_humidity),-0.0033491701980843474,0.03876603156696073,-0.08639445573115503,0.9311528541388531
