variable,estimate,standard_error,z_value,p_value
(Intercept),-8.499118643315187,0.15272137588990883,-55.651139821067915,0
PM2.5_concentration,0.06534179905577497,0.018182214933368846,3.59372052828705,3.259894910664755e-4
"factor(population_density_quantile)(186,7.22e+04]",0.22251301292118544,0.0695082021136717,3.201248286602121,0.0013683356986239263
"factor(population_density_quantile)(33,67]",-0.0067599805686330665,0.04810228045969165,-0.14053347375698205,0.8882385066751397
"factor(population_density_quantile)(67,186]",0.031068391077166052,0.05455276975082201,0.569510791460738,0.5690095493652196
"factor(population_density_quantile)[0.0385,12.5]",-0.023910372245520263,0.06760544019351374,-0.3536752689884015,0.7235822586804479
scale(proportion_poor),0.17040607857284,0.04084478708345725,4.172039830313059,3.018848480961298e-5
scale(log(median_house_value)),0.10641588350706192,0.04190049038144653,2.5397288322473357,0.011093844551389056
scale(log(median_household_income)),0.15105766444509489,0.05164124272343544,2.925136121415278,0.003443055799163815
scale(proportion_owner_occupied),0.04087048775863367,0.026537641208257218,1.540094970683256,0.12353720553051466
scale(proportion_no_high_school),0.29015733962180085,0.031892408995221964,9.09800635208433,9.200511782695528e-20
scale(proportion_black),0.1823658432411694,0.02444460889190414,7.460370670997625,8.627940698755601e-14
scale(proportion_hispanic),0.0862237331840802,0.02908015630201409,2.965036786205594,0.0030264673768275138
scale(proportion_65_and_over),0.14593896314129975,0.038802545985008645,3.7610666887086026,1.6919031052408585e-4
scale(proportion_15_to_44),-0.07102826514153657,0.045998147077863184,-1.544154920442855,0.12255080666863341
scale(proportion_45_to_64),-0.0679661005507994,0.033737461148969826,-2.014558838636106,0.04395089398194537
scale(days_since_social_distancing),-0.0021391800298522627,0.07136151130232829,-0.02997666376191879,0.9760856644254141
scale(days_since_covid),0.1253673745188399,0.02994310681482199,4.186852596631102,2.828493864751762e-5
scale(hospital_beds/population),0.04279325667929924,0.01996339994599698,2.1435856014035353,0.03206610549212451
scale(proportion_obsese),0.0014454919742958293,0.019978854036597944,0.07235109539555812,0.9423225029605852
scale(proportion_smoke),0.065262790404132,0.040345527858215956,1.617596642519622,0.10574955313744654
scale(summer_mean_maximum_temperature),0.16635933847719342,0.048425738807868615,3.4353495180988745,5.917900282908159e-4
scale(winter_mean_maximum_temperature),0.04043022650742062,0.06341609477366275,0.6375388874341666,0.5237738881890448
scale(summer_mean_relative_humidity),-0.024481009923553027,0.04506341227159533,-0.5432569059796668,0.5869529307409919
scale(winter_mean_relative_humidity),-0.011741202314776725,0.02812908392527614,-0.4174043614774939,0.676382665246436
