variable,estimate,standard_error,z_value,p_value
(Intercept),-6.393221727507106,0.07682384768204378,-83.21923361567593,0
PM2.5_concentration,0.009659311541819468,0.008183218081738065,1.1803805599872135,0.23784889020125127
"factor(population_density_quantile)(186,7.22e+04]",0.08825511006272324,0.03065564418265578,2.878918790186632,0.0039904107513696815
"factor(population_density_quantile)(33,67]",0.00237451240423853,0.021126194953327945,0.11239659623913865,0.9105089540356934
"factor(population_density_quantile)(67,186]",0.025475779636808724,0.02410827505007623,1.0567234521711735,0.29063781849815
"factor(population_density_quantile)[0.0385,12.5]",-0.04738654074864567,0.02856365651028496,-1.658980205548373,0.09711978108582175
scale(proportion_poor),-0.030525638887320117,0.018059131927678874,-1.69031595812942,0.09096752369491046
scale(log(median_house_value)),-0.09075956252654402,0.0180597699833625,-5.025510436188055,5.02095260235376e-7
scale(log(median_household_income)),0.002223558622843233,0.02244102603124945,0.09908453471543129,0.9210711511667725
scale(proportion_owner_occupied),0.006369653914947678,0.01159332906262736,0.5494240593481562,0.5827144667426689
scale(proportion_no_high_school),0.1214822091547868,0.01362560674115653,8.915728412140822,4.846199629633513e-19
scale(proportion_black),0.032180403665242836,0.011096674412472435,2.90000431382151,0.0037315752447645255
scale(proportion_hispanic),0.039752239763709896,0.013111388387187447,3.031886371587932,0.002430306703880807
scale(proportion_65_and_over),0.19277070862939363,0.016417184843605683,11.742007564986134,7.762171053266637e-32
scale(proportion_15_to_44),-0.04811161815548317,0.018362641423657986,-2.62008155828264,0.008790874001577818
scale(proportion_45_to_64),-0.09665473343336478,0.014360977265807812,-6.730372985374119,1.6922871845636264e-11
scale(days_since_social_distancing),0.0032684623628514704,0.049174084371967824,0.06646717279223383,0.9470058922114928
scale(days_since_covid),0.0640149046228272,0.015369457583864727,4.165072467491097,3.112536830694081e-5
scale(hospital_beds/population),0.03252092207267471,0.007846899235331373,4.144429678190121,3.40660472008246e-5
scale(proportion_obsese),0.0011596591379048678,0.008868235320021315,0.13076549009550645,0.8959608234402816
scale(proportion_smoke),0.07194486731943416,0.018291052271435262,3.9333367075763537,8.377475724622169e-5
scale(summer_mean_maximum_temperature),0.1913810155738408,0.021486981319652338,8.906835852219066,5.250971692040076e-19
scale(winter_mean_maximum_temperature),-0.232173344085811,0.03020100879261017,-7.6876022811072815,1.4991798695862465e-14
scale(summer_mean_relative_humidity),0.06039877258115349,0.02130280482464802,2.8352497747747374,0.004578986995779088
scale(winter_mean_relative_humidity),-0.0681161660227314,0.012818976004714268,-5.313697911415171,1.0742264653641374e-7
